name,major_category,minor_category,longitude,latitude,poi_family
秦皇岛北戴河怪楼奇园景区-观鸟林,旅游景点,其他,119.498123,39.827747,attraction
青年林,旅游景点,其他,119.497824,39.832488,attraction
深海珍珠展览馆,旅游景点,其他,119.495847,39.835002,attraction
劳动生态公园,旅游景点,公园,119.567708,39.948364000000005,attraction
秦皇岛人防生态公园,旅游景点,公园,119.508948,39.914415,attraction
金梦海湾章鱼广场,旅游景点,广场,119.549648,39.898213000000005,attraction
金梦海湾海螺广场,旅游景点,公园,119.548594,39.897688,attraction
海怡口袋生态公园,旅游景点,公园,119.55466,39.920718,attraction
天下第一关景区-山海关城楼,旅游景点,其他,119.762987,40.009285,attraction
山海关古城景区-万里长城长城历史,旅游景点,其他,119.762885,40.007121,attraction
山海关-钟鼓楼,旅游景点,其他,119.756071,40.008669000000005,attraction
秦皇岛站站前广场,旅游景点,广场,119.592056,39.964368,attraction
大皇宫,旅游景点,宗教,119.243102,39.880459,attraction
南戴河仙螺岛游乐中心-天马广场,旅游景点,广场,119.428513,39.791366,attraction
贝壳王国科普博物馆,旅游景点,其他,119.417481,39.792744,attraction
北戴河站站前广场,旅游景点,广场,119.420641,39.850523,attraction
劳动生态公园,旅游景点,公园,119.260862,39.867025,attraction
青龙国家安全主题生态公园,旅游景点,公园,118.978342,40.406782,attraction
法治生态公园,旅游景点,公园,119.484955,39.831326,attraction
莲花湖生态公园广场,旅游景点,公园,119.766275,40.004902,attraction
卢龙鲍子沟景区,旅游景点,其他,119.097073,39.774127,attraction
阿那亚礼堂,旅游景点,宗教,119.322489,39.655017,attraction
卢龙鲍子沟景区,旅游景点,其他,119.097583,39.773824,attraction
南戴河国际娱乐中心,旅游景点,其他,119.354963,39.735832,attraction
卢龙鲍子沟景区,旅游景点,其他,119.097506,39.77422,attraction
北戴河,旅游景点,景点,119.4850042,39.83509987,attraction
天下第一关,旅游景点,景点,119.7608429,40.01013496,attraction
秦皇岛野生动物园,旅游景点,景点,119.5213234,39.87021185,attraction
山海关,旅游景点,景点,119.7609678,40.01004803,attraction
渔岛海洋温泉景区,旅游景点,景点,119.2868731,39.60095162,attraction
渔岛海洋度假区,旅游景点,景点,119.2877197,39.60140851,attraction
秦皇求仙入海处,旅游景点,景点,119.6217496,39.91404344,attraction
老虎石海上公园,旅游景点,景点,119.4885419,39.81390221,attraction
北戴河集发梦想王国,旅游景点,景点,119.4183083,39.82022323,attraction
燕塞湖鸟语林,旅游景点,景点,119.7063448,40.03799694,attraction
怪楼奇园,旅游景点,景点,119.4981933,39.8268799,attraction
角山长城,旅游景点,景点,119.7346433,40.04646663,attraction
孟姜女庙,旅游景点,景点,119.8229316,40.03646767,attraction
联峰山,旅游景点,景点,119.4595792,39.82378016,attraction
祖山风景区,旅游景点,景点,119.4576062,40.14314976,attraction
阿那亚,旅游景点,景点,119.3141053,39.64939766,attraction
冰塘峪,旅游景点,景点,119.3630044,40.10368718,attraction
奥林匹克大道公园,旅游景点,景点,119.5147177,39.82788139,attraction
中海滩,旅游景点,景点,119.4901043,39.81290365,attraction
老虎石海上公园-中海滩,旅游景点,景点,119.4899168,39.81305044,attraction
山海关王家大院,旅游景点,景点,119.7593972,40.00691906,attraction
板厂峪长城文化公园,旅游景点,景点,119.5733639,40.19983317,attraction
人民广场,旅游景点,景点,119.5950715,39.94056218,attraction
秦皇岛市人民广场,旅游景点,景点,119.5950621,39.9405834,attraction
天马浴场,旅游景点,景点,119.4268206,39.79377522,attraction
平水桥公园,旅游景点,景点,119.4789873,39.81586773,attraction
碣石山景区,旅游景点,景点,119.1447038,39.74822476,attraction
长城华夏酒庄,旅游景点,景点,119.1828595,39.73322279,attraction
滨海木栈道,旅游景点,景点,119.5211191,39.83588316,attraction
燕山大学,旅游景点,景点,119.5395853,39.90686116,attraction
新世纪公园,旅游景点,景点,119.5876361,39.94796206,attraction
山海关长城博物馆,旅游景点,景点,119.7631164,40.00760543,attraction
秦皇岛市玻璃博物馆,旅游景点,景点,119.6043131,39.92429801,attraction
秦皇植物园,旅游景点,景点,119.5540539,39.95097737,attraction
山海关古城景区,旅游景点,景点,119.7615841,40.0058496,attraction
长寿山,旅游景点,景点,119.7404919,40.06730649,attraction
龙云谷景区,旅游景点,景点,119.3459225,40.06477701,attraction
秦皇岛鸟类博物馆,旅游景点,景点,119.519542,39.83603579,attraction
北戴河鲁迅公园,旅游景点,景点,119.488316,39.81833013,attraction
北戴河湿地公园,旅游景点,景点,119.5098299,39.84562011,attraction
汤河公园,旅游景点,景点,119.5610109,39.93952979,attraction
北戴河保二路,旅游景点,景点,119.4888543,39.81413888,attraction
北戴河历史文化展览馆,旅游景点,景点,119.5148331,39.8255571,attraction
秦皇岛森林体育公园,旅游景点,景点,119.5381204,39.93445064,attraction
浅水湾,旅游景点,景点,119.5187162,39.8515527,attraction
总兵府旅游景区,旅游景点,景点,119.7541039,40.00880591,attraction
东北大学秦皇岛分校,旅游景点,景点,119.5520061,39.9228914,attraction
东北大学(秦皇岛分校),旅游景点,景点,119.552006,39.9228911,attraction
北戴河自然生态公园,旅游景点,景点,119.518772,39.84038279,attraction
白鹭岛,旅游景点,景点,119.7697857,39.9577315,attraction
莲花湖公园,旅游景点,景点,119.7679512,40.00411505,attraction
东山浴场,旅游景点,景点,119.626188,39.91653713,attraction
王家大院山海关民俗博物馆(东三条),旅游景点,景点,119.7593572,40.00692309,attraction
老虎石浴场,旅游景点,景点,119.52405,39.81869943,attraction
金海湾森林公园,旅游景点,景点,119.535616,39.89117298,attraction
秦皇岛浅水湾浴场,旅游景点,景点,119.5175494,39.85149698,attraction
天马山,旅游景点,景点,119.2467778,39.97975395,attraction
康寿公园,旅游景点,景点,119.5953116,39.95344001,attraction
南戴河西浴场,旅游景点,景点,119.4027991,39.77385584,attraction
天马山摩崖石刻,旅游景点,景点,119.2162606,39.94415095,attraction
秦皇岛站广场,旅游景点,景点,119.592198,39.96442057,attraction
背牛顶,旅游景点,景点,119.4001666,40.08777387,attraction
圣顶山旅游度假区,旅游景点,景点,119.4001639,40.08776027,attraction
乱刀峪,旅游景点,景点,119.4140937,40.01197752,attraction
贝壳王国,旅游景点,景点,119.4174313,39.79273459,attraction
大庆石油学院秦皇岛分院,旅游景点,景点,119.5272346,39.89589416,attraction
源影寺塔,旅游景点,景点,119.1590837,39.71134592,attraction
五佛山国际生态旅游度假区,旅游景点,景点,119.7513963,40.0672984,attraction
源影塔,旅游景点,景点,119.1590692,39.71133554,attraction
半岛公园,旅游景点,景点,119.5149671,39.89931769,attraction
月季园,旅游景点,景点,119.5060914,39.82020724,attraction
茅台葡萄酒洞,旅游景点,景点,119.1743441,39.71597174,attraction
保利海公园,旅游景点,景点,119.4058785,39.82857849,attraction
西港花园,旅游景点,景点,119.6175668,39.91424086,attraction
人民公园,旅游景点,景点,119.5950268,39.93709049,attraction
海恋婚纱摄影基地,旅游景点,景点,119.522616,39.81652637,attraction
龙潭峡,旅游景点,景点,119.3459205,40.06477603,attraction
兵部分司署,旅游景点,景点,119.75939,40.01270073,attraction
万里长城-九门口点将台,旅游景点,景点,119.7415996,40.12100051,attraction
柳江国家地质公园,旅游景点,景点,119.5735366,40.08009716,attraction
兵部分司,旅游景点,景点,119.7581992,40.01096834,attraction
黄金溶洞,旅游景点,景点,118.6422061,40.29144817,attraction
北戴河国际光雕园,旅游景点,景点,119.4444891,39.85390095,attraction
北戴河艺术村落,旅游景点,景点,119.4267608,39.85809428,attraction
天女峰,旅游景点,景点,119.4315884,40.12158881,attraction
响山,旅游景点,景点,119.4314318,40.12173049,attraction
海景广场,旅游景点,景点,119.5689463,39.90848987,attraction
仙女云床,旅游景点,景点,119.4312017,40.14755998,attraction
奇岩峡景区,旅游景点,景点,119.7513963,40.0672984,attraction
五峰山李大钊革命活动旧址,旅游景点,景点,119.1624405,39.75145989,attraction
鸽子窝公园-休闲亭,旅游景点,景点,119.5237378,39.83618498,attraction
李大钊革命活动旧址,旅游景点,景点,119.1624592,39.75163084,attraction
飞流三跳,旅游景点,景点,119.4603897,40.13190202,attraction
戴河生态园,旅游景点,景点,119.393139,39.88926708,attraction
角山敌台,旅游景点,景点,119.737335,40.03973494,attraction
望海禅寺,旅游景点,景点,119.4328918,40.145232,attraction
迎恩楼,旅游景点,景点,119.7504851,40.00652223,attraction
画廊谷,旅游景点,景点,119.4724879,40.11414995,attraction
海豚表演馆,旅游景点,景点,119.5638023,39.90752768,attraction
望龟亭,旅游景点,景点,119.4844895,39.81494984,attraction
象山景区,旅游景点,景点,119.3430799,39.99696999,attraction
仁轩酒庄,旅游景点,景点,119.2181206,39.95631347,attraction
国家方志馆秦皇岛分馆,旅游景点,景点,119.7576374,40.00959225,attraction
柳江地学博物馆,旅游景点,景点,119.5904792,40.1250238,attraction
董家口长城,旅游景点,景点,119.6452571,40.22428496,attraction
725石塘路步行街,旅游景点,景点,119.4883855,39.82148759,attraction
悬阳洞,旅游景点,景点,119.7486253,40.06642985,attraction
碣石园,旅游景点,景点,119.4793327,39.81705815,attraction
童戏驼峰,旅游景点,景点,119.4389404,40.14023661,attraction
传奇3D裸眼错觉艺术体验馆,旅游景点,景点,119.3135859,39.66716529,attraction
仁轩酒庄中餐厅,旅游景点,景点,119.2181202,39.95631347,attraction
董家口长城风景区,旅游景点,景点,119.6452322,40.22420884,attraction
靖边楼,旅游景点,景点,119.7668814,40.00642406,attraction
左右生态谷,旅游景点,景点,119.0729181,39.82019407,attraction
五佛山,旅游景点,景点,119.7455282,40.06345215,attraction
九道缸瀑布,旅游景点,景点,119.5713333,40.24473877,attraction
山海关清真寺,旅游景点,景点,119.7511682,40.0038516,attraction
金原美术馆,旅游景点,景点,119.60745,39.93536,attraction
璇靥潭,旅游景点,景点,119.7350735,40.06205465,attraction
秦皇岛渔岛水上乐园,旅游景点,景点,119.2852641,39.60512732,attraction
牧营楼,旅游景点,景点,119.7620366,40.00930728,attraction
飞瀑谷,旅游景点,景点,119.4147433,40.16575116,attraction
卢龙野长城,旅游景点,景点,118.9431381,40.10742159,attraction
神医石窟,旅游景点,景点,119.7475111,40.06894447,attraction
栖贤寺,旅游景点,景点,119.7305446,40.04500429,attraction
世外桃源,旅游景点,景点,119.7393747,40.06174801,attraction
傍水崖雪乡,旅游景点,景点,119.571444,40.13185353,attraction
祖山风景区-飞瀑谷,旅游景点,景点,119.4147374,40.16575909,attraction
旋靥潭,旅游景点,景点,119.7350737,40.06205444,attraction
天女木兰小镇,旅游景点,景点,119.5247166,40.11994239,attraction
佳兆业海滩,旅游景点,景点,119.6012701,39.94314864,attraction
神医华佗石窟,旅游景点,景点,119.7475093,40.06894619,attraction
盟誓台,旅游景点,景点,119.4835173,39.81634695,attraction
半壁山文化广场,旅游景点,景点,118.9485104,39.88560282,attraction
天女亭,旅游景点,景点,119.4315177,40.12160768,attraction
孟姜女庙景区-凉亭,旅游景点,景点,119.8231629,40.03738065,attraction
海边市集,旅游景点,景点,119.3133739,39.65693532,attraction
