attraction_name,region_code,district,road_congestion_index,congestion_vs_normal,visitor_index,visitor_vs_normal,date,daily_rank,tags,longitude,latitude,congestion_anomaly,data_type,source_label
孟姜女庙景区,SHG,山海关区,1.564,0.2018,0.09,0.0428,2025-01-10,92.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.208,0.6967,0.11,0.2745,2025-01-11,2.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.502,0.1542,0.1,0.1587,2025-01-12,53.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.76,0.3525,0.1,0.1587,2025-01-13,7.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.522,0.1696,0.1,0.1587,2025-01-14,81.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.025,0.5561,0.12,0.3904,2025-01-15,3.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,2.332,0.792,0.12,0.3904,2025-01-19,4.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
孟姜女庙景区,SHG,山海关区,1.651,0.2687,0.12,0.3904,2025-01-22,93.0,旅游景点;其他,119.829358,40.042534,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,2.466,1.3094,10.18,10.8251,2023-06-23,24.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,1.844,0.6653,9.38,3.4809,2023-07-15,95.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,2.046,0.8478,9.29,3.4379,2023-07-23,55.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,1.807,0.4404,10.66,0.608,2023-08-02,77.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,1.734,0.3822,10.51,0.5854,2023-08-03,100.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,2.691,1.1451,11.03,0.6638,2023-08-05,32.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,2.048,0.6325,10.93,0.6487,2023-08-06,76.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,2.57,1.0486,10.9,0.6442,2023-08-13,39.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,2.291,0.8262,9.96,0.5024,2023-08-19,55.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,2.372,0.9046,0.0,-1.0,2024-08-05,24.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,1.804,0.4486,0.0,-1.0,2024-08-06,95.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,2.057,0.6517,0.0,-1.0,2024-08-07,40.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关欢乐海洋公园,SHG,山海关区,2.383,0.9135,0.0,-1.0,2024-08-11,30.0,旅游景点;其他,119.764217,39.961759,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区,SHG,山海关区,1.762,0.4415,5.48,0.6688,2024-08-05,90.0,旅游景点;其他,119.805383,39.976263,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区,SHG,山海关区,1.872,0.5315,6.1,0.8577,2024-08-06,81.0,旅游景点;其他,119.805383,39.976263,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区,SHG,山海关区,2.001,0.637,6.15,0.8729,2024-08-07,45.0,旅游景点;其他,119.805383,39.976263,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区,SHG,山海关区,1.951,0.5961,5.86,0.7846,2024-08-08,40.0,旅游景点;其他,119.805383,39.976263,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区,SHG,山海关区,1.796,0.4693,5.7,0.7358,2024-08-09,68.0,旅游景点;其他,119.805383,39.976263,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区,SHG,山海关区,2.121,0.7352,5.44,0.6567,2024-08-11,48.0,旅游景点;其他,119.805383,39.976263,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区,SHG,山海关区,1.717,0.4047,5.69,0.7328,2024-08-13,92.0,旅游景点;其他,119.805383,39.976263,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区,SHG,山海关区,2.643,1.2434,6.31,3.2711,2024-10-03,84.0,旅游景点;其他,119.805383,39.976263,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.477,,0.24,,2021-12-29,32.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.491,0.2554,0.2,-0.2176,2022-01-15,19.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.782,0.5005,0.2,-0.2176,2022-01-22,15.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.79,0.5407,0.2,0.0511,2022-02-11,6.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.499,0.2902,0.16,-0.1591,2022-02-14,38.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.511,0.2552,0.27,0.3431,2022-03-13,25.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.484,0.3377,0.25,0.0365,2022-05-11,25.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.63,0.3789,0.37,0.3528,2022-06-17,34.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.628,0.339,1.1,-0.1266,2022-08-15,19.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,2.141,0.7436,0.52,-0.5569,2022-09-10,13.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.527,0.3188,0.19,0.0365,2022-11-14,40.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,3.46,1.9882,0.2,0.0911,2022-11-16,3.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,2.152,0.8586,0.2,0.0911,2022-11-18,7.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.763,0.5226,0.17,-0.0726,2022-11-20,18.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.387,0.1979,0.2,0.0911,2022-11-21,81.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,2.056,0.7757,0.09,-0.509,2022-11-25,6.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.529,0.3573,0.24,1.2048,2023-01-07,53.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.739,0.4975,1.34,-0.0007,2024-07-02,40.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,2.225,0.8931,10.92,0.5017,2024-10-01,68.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,1.514,0.2882,6.09,-0.1625,2024-10-20,86.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
山海关风景区-天下第一关景区,SHG,山海关区,2.358,1.0063,5.8,-0.2024,2024-10-24,3.0,旅游景点;其他,119.767232,40.016497,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.538,0.212,0.66,2.808,2022-07-09,70.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.538,0.212,0.51,1.9426,2022-07-10,60.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.488,0.1726,0.55,2.1734,2022-07-11,72.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.46,0.1505,0.31,0.7886,2022-07-12,97.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.489,0.1734,0.59,2.4041,2022-07-13,70.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.495,0.1781,0.55,2.1734,2022-07-14,65.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.523,0.2002,0.61,2.5195,2022-07-15,78.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.607,0.2664,0.83,3.7889,2022-07-16,43.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.575,0.2412,0.78,3.5004,2022-07-17,58.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.512,0.1915,0.76,3.385,2022-07-18,56.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.521,0.1986,0.69,2.9811,2022-07-19,44.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.534,0.2089,0.68,2.9234,2022-07-20,56.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.532,0.2073,0.65,2.7503,2022-07-21,46.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.529,0.2049,0.75,3.3273,2022-07-22,86.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.572,0.2388,0.83,3.7889,2022-07-23,79.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.549,0.2207,0.77,3.4427,2022-07-24,83.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.508,0.1884,0.67,2.8657,2022-07-25,41.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.537,0.2112,0.7,3.0388,2022-07-26,40.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.541,0.2144,0.68,2.9234,2022-07-27,52.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.529,0.2049,0.42,1.4233,2022-07-28,49.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.584,0.2483,0.86,3.962,2022-07-30,98.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.656,0.1151,0.94,0.7258,2022-07-31,59.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.569,0.0565,0.92,0.6891,2022-08-01,49.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.553,0.0457,1.05,0.9278,2022-08-02,61.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.548,0.0423,0.9,0.6524,2022-08-03,65.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.382,0.9031,1.9,11.076,2023-04-29,26.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,3.844,2.0712,3.44,20.8639,2023-04-30,6.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,3.691,1.837,3.44,10.2609,2023-05-01,24.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.436,0.8724,2.22,6.2672,2023-05-02,24.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.514,0.1637,0.87,1.848,2023-05-03,29.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.351,0.0384,0.58,0.8986,2023-05-07,80.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.751,0.3459,0.89,1.9134,2023-05-13,38.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.72,0.3221,0.87,1.848,2023-05-20,66.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.385,0.0646,0.66,1.1605,2023-05-21,97.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.56,0.1991,0.63,1.0623,2023-05-27,73.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.438,0.1053,0.71,1.3242,2023-05-28,63.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.521,0.1417,0.67,0.374,2023-06-02,96.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.933,0.4509,1.11,1.2763,2023-06-03,6.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.52,0.1409,0.86,0.7636,2023-06-04,31.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.527,0.1462,0.71,0.456,2023-06-06,48.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.487,0.1162,0.78,0.5996,2023-06-07,50.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.613,0.2107,0.78,0.5996,2023-06-08,13.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.715,0.2873,0.77,0.579,2023-06-09,33.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.288,0.7174,1.15,1.3583,2023-06-10,7.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.705,0.2798,0.92,0.8867,2023-06-11,16.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.568,0.177,0.67,0.374,2023-06-12,57.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.583,0.1882,0.83,0.7021,2023-06-13,47.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.649,0.2378,0.83,0.7021,2023-06-14,40.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.639,0.2302,0.76,0.5585,2023-06-15,48.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.721,0.2918,0.89,0.8251,2023-06-16,67.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.437,0.8292,1.41,1.8915,2023-06-17,3.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.876,0.4081,1.19,1.4403,2023-06-18,14.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.619,0.2152,0.77,0.579,2023-06-19,77.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.981,1.2376,2.64,4.4139,2023-06-22,7.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.717,1.0394,2.72,4.5779,2023-06-23,12.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.991,0.4945,1.63,2.3427,2023-06-24,5.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.676,0.258,1.05,1.1532,2023-06-25,14.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.635,0.2272,1.12,1.2968,2023-06-26,34.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.765,0.3248,1.13,1.3173,2023-06-27,18.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.607,0.2062,0.99,1.0302,2023-06-28,97.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.787,0.3413,1.29,1.6454,2023-06-29,24.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.759,0.3203,1.36,1.789,2023-06-30,59.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.805,0.1134,1.76,1.0097,2023-07-01,62.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.645,0.0147,1.62,0.8498,2023-07-02,67.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.04,0.2584,2.11,1.4093,2023-07-08,58.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.96,0.209,2.12,1.4207,2023-07-09,54.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.946,0.2004,2.83,2.2314,2023-07-15,73.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.755,0.0826,2.59,1.9574,2023-07-16,90.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.038,0.3118,2.58,0.3224,2023-08-05,97.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.192,0.411,3.01,0.5428,2023-08-13,71.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.731,0.1142,2.33,0.1942,2023-08-15,97.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.203,0.4181,2.64,0.3531,2023-08-19,64.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.77,0.1393,2.01,0.0302,2023-08-26,94.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.262,0.9243,1.96,2.551,2023-10-02,89.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.101,0.7873,1.83,2.3155,2023-10-03,84.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.923,1.4003,3.11,7.5598,2024-05-01,35.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,4.069,2.3414,3.47,8.5506,2024-05-02,19.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,3.72,2.0548,3.14,7.6423,2024-05-03,13.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.178,0.7885,1.62,3.4588,2024-05-04,31.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.725,0.4165,1.0,1.7523,2024-05-18,46.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.717,1.2027,1.81,1.7267,2024-06-08,5.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.561,1.0763,2.08,2.1334,2024-06-09,9.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.75,0.4188,1.17,0.7625,2024-06-15,18.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.819,0.4747,1.33,1.0036,2024-06-22,18.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.772,0.4366,1.19,0.7927,2024-06-28,53.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.182,0.769,1.68,1.5308,2024-06-29,12.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.559,0.2639,1.26,0.8981,2024-06-30,63.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.676,0.1956,1.77,0.2739,2024-08-01,95.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.802,0.2855,1.95,0.4035,2024-08-02,76.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.299,0.64,2.65,0.9073,2024-08-03,54.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.243,0.6,1.97,0.4179,2024-08-04,51.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.265,0.6157,2.81,1.0225,2024-08-05,29.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.328,0.6607,2.85,1.0513,2024-08-06,30.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.927,0.3746,2.85,1.0513,2024-08-07,54.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,1.868,0.3325,2.53,0.821,2024-08-08,54.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
平水桥公园,BDH,北戴河区,2.121,0.513,2.43,0.749,2024-08-10,73.0,旅游景点;其他,119.485528,39.821672,0,relative_index_not_absolute_visitors,friend_archive_baidu_map
