date,keyword,search_index,pc_index,mobile_index,is_weekend,source_label
2019-01-11,秦皇岛,3251,930,2321,0,friend_archive_baidu_index
2019-01-12,秦皇岛,3141,730,2411,1,friend_archive_baidu_index
2019-01-13,秦皇岛,3007,585,2422,1,friend_archive_baidu_index
2019-01-14,秦皇岛,3126,959,2167,0,friend_archive_baidu_index
2019-01-15,秦皇岛,3253,932,2321,0,friend_archive_baidu_index
2019-01-16,秦皇岛,3318,929,2389,0,friend_archive_baidu_index
2019-01-17,秦皇岛,3375,920,2455,0,friend_archive_baidu_index
2019-01-18,秦皇岛,3185,912,2273,0,friend_archive_baidu_index
2019-01-19,秦皇岛,3032,749,2283,1,friend_archive_baidu_index
2019-01-20,秦皇岛,2874,606,2268,1,friend_archive_baidu_index
2019-01-21,秦皇岛,3415,935,2480,0,friend_archive_baidu_index
2019-01-22,秦皇岛,3168,916,2252,0,friend_archive_baidu_index
2019-01-23,秦皇岛,3254,931,2323,0,friend_archive_baidu_index
2019-01-24,秦皇岛,3164,916,2248,0,friend_archive_baidu_index
2019-01-25,秦皇岛,3192,922,2270,0,friend_archive_baidu_index
2019-01-26,秦皇岛,2861,673,2188,1,friend_archive_baidu_index
2019-01-27,秦皇岛,2839,644,2195,1,friend_archive_baidu_index
2019-01-28,秦皇岛,3064,892,2172,0,friend_archive_baidu_index
2019-01-29,秦皇岛,3009,894,2115,0,friend_archive_baidu_index
2019-01-30,秦皇岛,3095,891,2204,0,friend_archive_baidu_index
2019-01-31,秦皇岛,3067,806,2261,0,friend_archive_baidu_index
2019-02-01,秦皇岛,2973,817,2156,0,friend_archive_baidu_index
2019-02-02,秦皇岛,2700,465,2235,1,friend_archive_baidu_index
2019-02-03,秦皇岛,2481,245,2236,1,friend_archive_baidu_index
2019-02-04,秦皇岛,2002,121,1881,0,friend_archive_baidu_index
2019-02-05,秦皇岛,2068,172,1896,0,friend_archive_baidu_index
2019-02-06,秦皇岛,3348,187,3161,0,friend_archive_baidu_index
2019-02-07,秦皇岛,3530,184,3346,0,friend_archive_baidu_index
2019-02-08,秦皇岛,3599,159,3440,0,friend_archive_baidu_index
2019-02-09,秦皇岛,3706,467,3239,1,friend_archive_baidu_index
2019-02-10,秦皇岛,3130,155,2975,1,friend_archive_baidu_index
2019-02-11,秦皇岛,3603,833,2770,0,friend_archive_baidu_index
2019-02-12,秦皇岛,3875,955,2920,0,friend_archive_baidu_index
2019-02-13,秦皇岛,4008,970,3038,0,friend_archive_baidu_index
2019-02-14,秦皇岛,3727,978,2749,0,friend_archive_baidu_index
2019-02-15,秦皇岛,3773,965,2808,0,friend_archive_baidu_index
2019-02-16,秦皇岛,3577,783,2794,1,friend_archive_baidu_index
2019-02-17,秦皇岛,3474,617,2857,1,friend_archive_baidu_index
2019-02-18,秦皇岛,3744,985,2759,0,friend_archive_baidu_index
2019-02-19,秦皇岛,3740,954,2786,0,friend_archive_baidu_index
2019-02-20,秦皇岛,3868,998,2870,0,friend_archive_baidu_index
2019-02-21,秦皇岛,4024,1013,3011,0,friend_archive_baidu_index
2019-02-22,秦皇岛,3943,996,2947,0,friend_archive_baidu_index
2019-02-23,秦皇岛,3810,845,2965,1,friend_archive_baidu_index
2019-02-24,秦皇岛,3576,746,2830,1,friend_archive_baidu_index
2019-02-25,秦皇岛,3938,1068,2870,0,friend_archive_baidu_index
2019-02-26,秦皇岛,3894,988,2906,0,friend_archive_baidu_index
2019-02-27,秦皇岛,4041,1123,2918,0,friend_archive_baidu_index
2019-02-28,秦皇岛,3929,996,2933,0,friend_archive_baidu_index
2019-03-01,秦皇岛,3915,1033,2882,0,friend_archive_baidu_index
2019-03-02,秦皇岛,3785,842,2943,1,friend_archive_baidu_index
2019-03-03,秦皇岛,3631,761,2870,1,friend_archive_baidu_index
2019-03-04,秦皇岛,3944,1050,2894,0,friend_archive_baidu_index
2019-03-05,秦皇岛,4065,1100,2965,0,friend_archive_baidu_index
2019-03-06,秦皇岛,3958,1052,2906,0,friend_archive_baidu_index
2019-03-07,秦皇岛,3794,974,2820,0,friend_archive_baidu_index
2019-03-08,秦皇岛,3916,961,2955,0,friend_archive_baidu_index
2019-03-09,秦皇岛,3634,833,2801,1,friend_archive_baidu_index
2019-03-10,秦皇岛,3619,740,2879,1,friend_archive_baidu_index
2019-03-11,秦皇岛,3964,1059,2905,0,friend_archive_baidu_index
2019-03-12,秦皇岛,3939,993,2946,0,friend_archive_baidu_index
2019-03-13,秦皇岛,4139,1094,3045,0,friend_archive_baidu_index
2019-03-14,秦皇岛,3954,1007,2947,0,friend_archive_baidu_index
2019-03-15,秦皇岛,3796,992,2804,0,friend_archive_baidu_index
2019-03-16,秦皇岛,3650,855,2795,1,friend_archive_baidu_index
2019-03-17,秦皇岛,3683,808,2875,1,friend_archive_baidu_index
2019-03-18,秦皇岛,4071,995,3076,0,friend_archive_baidu_index
2019-03-19,秦皇岛,4208,1124,3084,0,friend_archive_baidu_index
2019-03-20,秦皇岛,4291,1183,3108,0,friend_archive_baidu_index
2019-03-21,秦皇岛,4310,1158,3152,0,friend_archive_baidu_index
2019-03-22,秦皇岛,5122,1280,3842,0,friend_archive_baidu_index
2019-03-23,秦皇岛,4183,892,3291,1,friend_archive_baidu_index
2019-03-24,秦皇岛,4297,769,3528,1,friend_archive_baidu_index
2019-03-25,秦皇岛,4777,1274,3503,0,friend_archive_baidu_index
2019-03-26,秦皇岛,4528,1211,3317,0,friend_archive_baidu_index
2019-03-27,秦皇岛,4356,1142,3214,0,friend_archive_baidu_index
2019-03-28,秦皇岛,4382,1140,3242,0,friend_archive_baidu_index
2019-03-29,秦皇岛,4599,1090,3509,0,friend_archive_baidu_index
2019-03-30,秦皇岛,4229,863,3366,1,friend_archive_baidu_index
2019-03-31,秦皇岛,4338,855,3483,1,friend_archive_baidu_index
2019-04-01,秦皇岛,5110,1322,3788,0,friend_archive_baidu_index
2019-04-02,秦皇岛,5231,1329,3902,0,friend_archive_baidu_index
2019-04-03,秦皇岛,6083,1409,4674,0,friend_archive_baidu_index
2019-04-04,秦皇岛,6621,1441,5180,0,friend_archive_baidu_index
2019-04-05,秦皇岛,5865,850,5015,0,friend_archive_baidu_index
2019-04-06,秦皇岛,5196,820,4376,1,friend_archive_baidu_index
2019-04-07,秦皇岛,5108,854,4254,1,friend_archive_baidu_index
2019-04-08,秦皇岛,5239,1309,3930,0,friend_archive_baidu_index
2019-04-09,秦皇岛,4726,1191,3535,0,friend_archive_baidu_index
2019-04-10,秦皇岛,4496,1170,3326,0,friend_archive_baidu_index
2019-04-11,秦皇岛,4417,1205,3212,0,friend_archive_baidu_index
2019-04-12,秦皇岛,4243,1181,3062,0,friend_archive_baidu_index
2019-04-13,秦皇岛,3907,865,3042,1,friend_archive_baidu_index
2019-04-14,秦皇岛,3903,849,3054,1,friend_archive_baidu_index
2019-04-15,秦皇岛,4402,1206,3196,0,friend_archive_baidu_index
2019-04-16,秦皇岛,4492,1229,3263,0,friend_archive_baidu_index
2019-04-17,秦皇岛,4390,1184,3206,0,friend_archive_baidu_index
2019-04-18,秦皇岛,4497,1195,3302,0,friend_archive_baidu_index
2019-04-19,秦皇岛,4365,1080,3285,0,friend_archive_baidu_index
2019-04-20,秦皇岛,4389,893,3496,1,friend_archive_baidu_index
2019-04-21,秦皇岛,4341,865,3476,1,friend_archive_baidu_index
2019-04-22,秦皇岛,5154,1461,3693,0,friend_archive_baidu_index
2019-04-23,秦皇岛,4881,1375,3506,0,friend_archive_baidu_index
2019-04-24,秦皇岛,4576,1276,3300,0,friend_archive_baidu_index
2019-04-25,秦皇岛,4880,1308,3572,0,friend_archive_baidu_index
2019-04-26,秦皇岛,4955,1218,3737,0,friend_archive_baidu_index
2019-04-27,秦皇岛,4645,897,3748,1,friend_archive_baidu_index
2019-04-28,秦皇岛,5818,1430,4388,1,friend_archive_baidu_index
2019-04-29,秦皇岛,6444,1502,4942,0,friend_archive_baidu_index
2019-04-30,秦皇岛,8136,1651,6485,0,friend_archive_baidu_index
2019-05-01,秦皇岛,8590,870,7720,0,friend_archive_baidu_index
2019-05-02,秦皇岛,7861,847,7014,0,friend_archive_baidu_index
2019-05-03,秦皇岛,6581,833,5748,0,friend_archive_baidu_index
2019-05-04,秦皇岛,5804,862,4942,1,friend_archive_baidu_index
2019-05-05,秦皇岛,5534,1387,4147,1,friend_archive_baidu_index
2019-05-06,秦皇岛,5228,1286,3942,0,friend_archive_baidu_index
2019-05-07,秦皇岛,4854,1239,3615,0,friend_archive_baidu_index
2019-05-08,秦皇岛,4741,1222,3519,0,friend_archive_baidu_index
2019-05-09,秦皇岛,4904,1270,3634,0,friend_archive_baidu_index
2019-05-10,秦皇岛,4543,1132,3411,0,friend_archive_baidu_index
2019-05-11,秦皇岛,4662,863,3799,1,friend_archive_baidu_index
2019-05-12,秦皇岛,4620,860,3760,1,friend_archive_baidu_index
2019-05-13,秦皇岛,4769,1286,3483,0,friend_archive_baidu_index
2019-05-14,秦皇岛,4555,1131,3424,0,friend_archive_baidu_index
2019-05-15,秦皇岛,4718,1184,3534,0,friend_archive_baidu_index
2019-05-16,秦皇岛,4972,1187,3785,0,friend_archive_baidu_index
2019-05-17,秦皇岛,4808,1173,3635,0,friend_archive_baidu_index
2019-05-18,秦皇岛,4347,853,3494,1,friend_archive_baidu_index
2019-05-19,秦皇岛,4423,853,3570,1,friend_archive_baidu_index
2019-05-20,秦皇岛,4617,1287,3330,0,friend_archive_baidu_index
2019-05-21,秦皇岛,4847,1197,3650,0,friend_archive_baidu_index
2019-05-22,秦皇岛,4941,1269,3672,0,friend_archive_baidu_index
2019-05-23,秦皇岛,5043,1112,3931,0,friend_archive_baidu_index
2019-05-24,秦皇岛,5059,1189,3870,0,friend_archive_baidu_index
2019-05-25,秦皇岛,4792,853,3939,1,friend_archive_baidu_index
2019-05-26,秦皇岛,4714,847,3867,1,friend_archive_baidu_index
2019-05-27,秦皇岛,5324,1294,4030,0,friend_archive_baidu_index
2019-05-28,秦皇岛,5090,1167,3923,0,friend_archive_baidu_index
2019-05-29,秦皇岛,5490,1323,4167,0,friend_archive_baidu_index
2019-05-30,秦皇岛,5214,1313,3901,0,friend_archive_baidu_index
2019-05-31,秦皇岛,5161,1245,3916,0,friend_archive_baidu_index
2019-06-01,秦皇岛,4728,853,3875,1,friend_archive_baidu_index
2019-06-02,秦皇岛,5231,858,4373,1,friend_archive_baidu_index
2019-06-03,秦皇岛,6464,1722,4742,0,friend_archive_baidu_index
2019-06-04,秦皇岛,6211,1543,4668,0,friend_archive_baidu_index
2019-06-05,秦皇岛,6471,1588,4883,0,friend_archive_baidu_index
2019-06-06,秦皇岛,6720,1585,5135,0,friend_archive_baidu_index
2019-06-07,秦皇岛,7779,854,6925,0,friend_archive_baidu_index
2019-06-08,秦皇岛,8023,863,7160,1,friend_archive_baidu_index
2019-06-09,秦皇岛,6716,878,5838,1,friend_archive_baidu_index
2019-06-10,秦皇岛,6573,1546,5027,0,friend_archive_baidu_index
2019-06-11,秦皇岛,5989,1447,4542,0,friend_archive_baidu_index
2019-06-12,秦皇岛,6244,1423,4821,0,friend_archive_baidu_index
2019-06-13,秦皇岛,6155,1393,4762,0,friend_archive_baidu_index
2019-06-14,秦皇岛,5844,1281,4563,0,friend_archive_baidu_index
2019-06-15,秦皇岛,5583,915,4668,1,friend_archive_baidu_index
2019-06-16,秦皇岛,5176,860,4316,1,friend_archive_baidu_index
2019-06-17,秦皇岛,6051,1430,4621,0,friend_archive_baidu_index
2019-06-18,秦皇岛,6191,1361,4830,0,friend_archive_baidu_index
2019-06-19,秦皇岛,6556,1397,5159,0,friend_archive_baidu_index
2019-06-20,秦皇岛,6795,1420,5375,0,friend_archive_baidu_index
2019-06-21,秦皇岛,6634,1299,5335,0,friend_archive_baidu_index
2019-06-22,秦皇岛,6381,913,5468,1,friend_archive_baidu_index
2019-06-23,秦皇岛,7214,914,6300,1,friend_archive_baidu_index
2019-06-24,秦皇岛,8901,1785,7116,0,friend_archive_baidu_index
2019-06-25,秦皇岛,8739,1771,6968,0,friend_archive_baidu_index
2019-06-26,秦皇岛,9452,1788,7664,0,friend_archive_baidu_index
2019-06-27,秦皇岛,9393,1723,7670,0,friend_archive_baidu_index
2019-06-28,秦皇岛,9407,1584,7823,0,friend_archive_baidu_index
2019-06-29,秦皇岛,9014,984,8030,1,friend_archive_baidu_index
2019-06-30,秦皇岛,8249,947,7302,1,friend_archive_baidu_index
2019-07-01,秦皇岛,9077,1694,7383,0,friend_archive_baidu_index
2019-07-02,秦皇岛,8870,1645,7225,0,friend_archive_baidu_index
2019-07-03,秦皇岛,8788,1708,7080,0,friend_archive_baidu_index
2019-07-04,秦皇岛,8452,1670,6782,0,friend_archive_baidu_index
2019-07-05,秦皇岛,8315,1576,6739,0,friend_archive_baidu_index
2019-07-06,秦皇岛,7597,928,6669,1,friend_archive_baidu_index
2019-07-07,秦皇岛,7897,897,7000,1,friend_archive_baidu_index
2019-07-08,秦皇岛,8571,1755,6816,0,friend_archive_baidu_index
2019-07-09,秦皇岛,8613,1735,6878,0,friend_archive_baidu_index
2019-07-10,秦皇岛,10145,1740,8405,0,friend_archive_baidu_index
2019-07-11,秦皇岛,13406,2080,11326,0,friend_archive_baidu_index
2019-07-12,秦皇岛,10496,1740,8756,0,friend_archive_baidu_index
2019-07-13,秦皇岛,9132,955,8177,1,friend_archive_baidu_index
2019-07-14,秦皇岛,9052,932,8120,1,friend_archive_baidu_index
2019-07-15,秦皇岛,9393,1350,8043,0,friend_archive_baidu_index
2019-07-16,秦皇岛,9747,1827,7920,0,friend_archive_baidu_index
2019-07-17,秦皇岛,9334,1711,7623,0,friend_archive_baidu_index
2019-07-18,秦皇岛,9775,1769,8006,0,friend_archive_baidu_index
2019-07-19,秦皇岛,10220,1747,8473,0,friend_archive_baidu_index
2019-07-20,秦皇岛,9103,963,8140,1,friend_archive_baidu_index
2019-07-21,秦皇岛,9290,944,8346,1,friend_archive_baidu_index
2019-07-22,秦皇岛,10308,1846,8462,0,friend_archive_baidu_index
2019-07-23,秦皇岛,9889,1833,8056,0,friend_archive_baidu_index
2019-07-24,秦皇岛,9849,1781,8068,0,friend_archive_baidu_index
2019-07-25,秦皇岛,10002,1812,8190,0,friend_archive_baidu_index
2019-07-26,秦皇岛,10150,1699,8451,0,friend_archive_baidu_index
2019-07-27,秦皇岛,9132,959,8173,1,friend_archive_baidu_index
2019-07-28,秦皇岛,10877,1171,9706,1,friend_archive_baidu_index
2019-07-29,秦皇岛,10553,1934,8619,0,friend_archive_baidu_index
2019-07-30,秦皇岛,10258,1821,8437,0,friend_archive_baidu_index
2019-07-31,秦皇岛,10209,1823,8386,0,friend_archive_baidu_index
2019-08-01,秦皇岛,10395,1744,8651,0,friend_archive_baidu_index
2019-08-02,秦皇岛,10969,1731,9238,0,friend_archive_baidu_index
2019-08-03,秦皇岛,9766,967,8799,1,friend_archive_baidu_index
2019-08-04,秦皇岛,9605,922,8683,1,friend_archive_baidu_index
2019-08-05,秦皇岛,10511,1799,8712,0,friend_archive_baidu_index
2019-08-06,秦皇岛,10561,1781,8780,0,friend_archive_baidu_index
2019-08-07,秦皇岛,9193,1542,7651,0,friend_archive_baidu_index
2019-08-08,秦皇岛,9888,1591,8297,0,friend_archive_baidu_index
2019-08-09,秦皇岛,10294,1662,8632,0,friend_archive_baidu_index
2019-08-10,秦皇岛,9076,956,8120,1,friend_archive_baidu_index
2019-08-11,秦皇岛,9440,941,8499,1,friend_archive_baidu_index
2019-08-12,秦皇岛,10722,2075,8647,0,friend_archive_baidu_index
2019-08-13,秦皇岛,9283,1692,7591,0,friend_archive_baidu_index
2019-08-14,秦皇岛,8882,1571,7311,0,friend_archive_baidu_index
2019-08-15,秦皇岛,9015,1667,7348,0,friend_archive_baidu_index
2019-08-16,秦皇岛,8552,1558,6994,0,friend_archive_baidu_index
2019-08-17,秦皇岛,7606,889,6717,1,friend_archive_baidu_index
2019-08-18,秦皇岛,7170,873,6297,1,friend_archive_baidu_index
2019-08-19,秦皇岛,7846,1440,6406,0,friend_archive_baidu_index
2019-08-20,秦皇岛,7795,1334,6461,0,friend_archive_baidu_index
2019-08-21,秦皇岛,7716,1363,6353,0,friend_archive_baidu_index
2019-08-22,秦皇岛,6981,1012,5969,0,friend_archive_baidu_index
2019-08-23,秦皇岛,7182,1237,5945,0,friend_archive_baidu_index
2019-08-24,秦皇岛,6894,884,6010,1,friend_archive_baidu_index
2019-08-25,秦皇岛,6334,858,5476,1,friend_archive_baidu_index
2019-08-26,秦皇岛,6558,1369,5189,0,friend_archive_baidu_index
2019-08-27,秦皇岛,7208,1481,5727,0,friend_archive_baidu_index
2019-08-28,秦皇岛,7258,1648,5610,0,friend_archive_baidu_index
2019-08-29,秦皇岛,8558,1429,7129,0,friend_archive_baidu_index
2019-08-30,秦皇岛,6220,1249,4971,0,friend_archive_baidu_index
2019-08-31,秦皇岛,5490,878,4612,1,friend_archive_baidu_index
2019-09-01,秦皇岛,5703,868,4835,1,friend_archive_baidu_index
2019-09-02,秦皇岛,6264,1543,4721,0,friend_archive_baidu_index
2019-09-03,秦皇岛,6203,1357,4846,0,friend_archive_baidu_index
2019-09-04,秦皇岛,5594,1257,4337,0,friend_archive_baidu_index
2019-09-05,秦皇岛,5300,1157,4143,0,friend_archive_baidu_index
2019-09-06,秦皇岛,5186,1035,4151,0,friend_archive_baidu_index
2019-09-07,秦皇岛,5129,768,4361,1,friend_archive_baidu_index
2019-09-08,秦皇岛,4704,572,4132,1,friend_archive_baidu_index
2019-09-09,秦皇岛,5015,1069,3946,0,friend_archive_baidu_index
2019-09-10,秦皇岛,5984,979,5005,0,friend_archive_baidu_index
2019-09-11,秦皇岛,4809,987,3822,0,friend_archive_baidu_index
2019-09-12,秦皇岛,4604,887,3717,0,friend_archive_baidu_index
2019-09-13,秦皇岛,4449,367,4082,0,friend_archive_baidu_index
2019-09-14,秦皇岛,5265,442,4823,1,friend_archive_baidu_index
2019-09-15,秦皇岛,4921,577,4344,1,friend_archive_baidu_index
2019-09-16,秦皇岛,4971,1047,3924,0,friend_archive_baidu_index
2019-09-17,秦皇岛,5754,994,4760,0,friend_archive_baidu_index
2019-09-18,秦皇岛,5115,964,4151,0,friend_archive_baidu_index
2019-09-19,秦皇岛,6679,989,5690,0,friend_archive_baidu_index
2019-09-20,秦皇岛,4742,947,3795,0,friend_archive_baidu_index
2019-09-21,秦皇岛,4314,802,3512,1,friend_archive_baidu_index
2019-09-22,秦皇岛,4230,709,3521,1,friend_archive_baidu_index
2019-09-23,秦皇岛,4619,997,3622,0,friend_archive_baidu_index
2019-09-24,秦皇岛,4342,968,3374,0,friend_archive_baidu_index
2019-09-25,秦皇岛,4450,986,3464,0,friend_archive_baidu_index
2019-09-26,秦皇岛,4629,1052,3577,0,friend_archive_baidu_index
2019-09-27,秦皇岛,4598,976,3622,0,friend_archive_baidu_index
2019-09-28,秦皇岛,4635,849,3786,1,friend_archive_baidu_index
2019-09-29,秦皇岛,5365,1094,4271,1,friend_archive_baidu_index
2019-09-30,秦皇岛,6100,998,5102,0,friend_archive_baidu_index
2019-10-01,秦皇岛,6028,665,5363,0,friend_archive_baidu_index
2019-10-02,秦皇岛,7277,709,6568,0,friend_archive_baidu_index
2019-10-03,秦皇岛,7383,687,6696,0,friend_archive_baidu_index
2019-10-04,秦皇岛,6256,560,5696,0,friend_archive_baidu_index
2019-10-05,秦皇岛,5041,552,4489,1,friend_archive_baidu_index
2019-10-06,秦皇岛,4645,557,4088,1,friend_archive_baidu_index
2019-10-07,秦皇岛,3950,689,3261,0,friend_archive_baidu_index
2019-10-08,秦皇岛,3711,939,2772,0,friend_archive_baidu_index
2019-10-09,秦皇岛,3580,934,2646,0,friend_archive_baidu_index
2019-10-10,秦皇岛,3552,908,2644,0,friend_archive_baidu_index
2019-10-11,秦皇岛,3528,888,2640,0,friend_archive_baidu_index
2019-10-12,秦皇岛,3406,882,2524,1,friend_archive_baidu_index
2019-10-13,秦皇岛,3057,551,2506,1,friend_archive_baidu_index
2019-10-14,秦皇岛,3462,916,2546,0,friend_archive_baidu_index
2019-10-15,秦皇岛,3253,892,2361,0,friend_archive_baidu_index
2019-10-16,秦皇岛,3235,900,2335,0,friend_archive_baidu_index
2019-10-17,秦皇岛,3261,892,2369,0,friend_archive_baidu_index
2019-10-18,秦皇岛,3224,876,2348,0,friend_archive_baidu_index
2019-10-19,秦皇岛,2805,459,2346,1,friend_archive_baidu_index
2019-10-20,秦皇岛,3004,470,2534,1,friend_archive_baidu_index
2019-10-21,秦皇岛,3429,892,2537,0,friend_archive_baidu_index
2019-10-22,秦皇岛,3371,900,2471,0,friend_archive_baidu_index
2019-10-23,秦皇岛,3316,901,2415,0,friend_archive_baidu_index
2019-10-24,秦皇岛,3250,874,2376,0,friend_archive_baidu_index
2019-10-25,秦皇岛,3044,866,2178,0,friend_archive_baidu_index
2019-10-26,秦皇岛,2654,549,2105,1,friend_archive_baidu_index
2019-10-27,秦皇岛,2574,488,2086,1,friend_archive_baidu_index
2019-10-28,秦皇岛,3056,882,2174,0,friend_archive_baidu_index
2019-10-29,秦皇岛,3018,870,2148,0,friend_archive_baidu_index
2019-10-30,秦皇岛,2955,882,2073,0,friend_archive_baidu_index
2019-10-31,秦皇岛,3020,873,2147,0,friend_archive_baidu_index
2019-11-01,秦皇岛,3012,877,2135,0,friend_archive_baidu_index
2019-11-02,秦皇岛,2650,507,2143,1,friend_archive_baidu_index
2019-11-03,秦皇岛,2709,453,2256,1,friend_archive_baidu_index
2019-11-04,秦皇岛,3010,880,2130,0,friend_archive_baidu_index
2019-11-05,秦皇岛,2914,889,2025,0,friend_archive_baidu_index
2019-11-06,秦皇岛,2976,892,2084,0,friend_archive_baidu_index
2019-11-07,秦皇岛,3054,883,2171,0,friend_archive_baidu_index
2019-11-08,秦皇岛,2909,859,2050,0,friend_archive_baidu_index
2019-11-09,秦皇岛,2571,513,2058,1,friend_archive_baidu_index
2019-11-10,秦皇岛,2339,436,1903,1,friend_archive_baidu_index
2019-11-11,秦皇岛,2768,871,1897,0,friend_archive_baidu_index
2019-11-12,秦皇岛,2961,881,2080,0,friend_archive_baidu_index
2019-11-13,秦皇岛,2987,885,2102,0,friend_archive_baidu_index
2019-11-14,秦皇岛,2971,865,2106,0,friend_archive_baidu_index
2019-11-15,秦皇岛,2822,859,1963,0,friend_archive_baidu_index
2019-11-16,秦皇岛,2426,454,1972,1,friend_archive_baidu_index
2019-11-17,秦皇岛,2574,506,2068,1,friend_archive_baidu_index
2019-11-18,秦皇岛,3084,887,2197,0,friend_archive_baidu_index
2019-11-19,秦皇岛,2941,896,2045,0,friend_archive_baidu_index
2019-11-20,秦皇岛,2935,900,2035,0,friend_archive_baidu_index
2019-11-21,秦皇岛,3097,902,2195,0,friend_archive_baidu_index
2019-11-22,秦皇岛,3026,874,2152,0,friend_archive_baidu_index
2019-11-23,秦皇岛,2644,554,2090,1,friend_archive_baidu_index
2019-11-24,秦皇岛,2606,445,2161,1,friend_archive_baidu_index
2019-11-25,秦皇岛,2996,886,2110,0,friend_archive_baidu_index
2019-11-26,秦皇岛,2927,873,2054,0,friend_archive_baidu_index
2019-11-27,秦皇岛,2912,874,2038,0,friend_archive_baidu_index
2019-11-28,秦皇岛,2956,864,2092,0,friend_archive_baidu_index
2019-11-29,秦皇岛,3042,871,2171,0,friend_archive_baidu_index
2019-11-30,秦皇岛,2767,547,2220,1,friend_archive_baidu_index
2019-12-01,秦皇岛,2391,434,1957,1,friend_archive_baidu_index
2019-12-02,秦皇岛,2895,875,2020,0,friend_archive_baidu_index
2019-12-03,秦皇岛,2837,851,1986,0,friend_archive_baidu_index
2019-12-04,秦皇岛,2810,860,1950,0,friend_archive_baidu_index
2019-12-05,秦皇岛,3114,891,2223,0,friend_archive_baidu_index
2019-12-06,秦皇岛,3023,872,2151,0,friend_archive_baidu_index
2019-12-07,秦皇岛,2449,478,1971,1,friend_archive_baidu_index
2019-12-08,秦皇岛,2419,485,1934,1,friend_archive_baidu_index
2019-12-09,秦皇岛,2986,902,2084,0,friend_archive_baidu_index
2019-12-10,秦皇岛,2909,890,2019,0,friend_archive_baidu_index
2019-12-11,秦皇岛,2859,870,1989,0,friend_archive_baidu_index
2019-12-12,秦皇岛,2715,856,1859,0,friend_archive_baidu_index
2019-12-13,秦皇岛,2756,841,1915,0,friend_archive_baidu_index
2019-12-14,秦皇岛,2309,350,1959,1,friend_archive_baidu_index
2019-12-15,秦皇岛,2146,170,1976,1,friend_archive_baidu_index
2019-12-16,秦皇岛,3070,859,2211,0,friend_archive_baidu_index
2019-12-17,秦皇岛,2952,844,2108,0,friend_archive_baidu_index
2019-12-18,秦皇岛,3215,856,2359,0,friend_archive_baidu_index
2019-12-19,秦皇岛,3013,882,2131,0,friend_archive_baidu_index
2019-12-20,秦皇岛,3221,866,2355,0,friend_archive_baidu_index
2019-12-21,秦皇岛,2816,566,2250,1,friend_archive_baidu_index
2019-12-22,秦皇岛,3098,471,2627,1,friend_archive_baidu_index
2019-12-23,秦皇岛,3992,933,3059,0,friend_archive_baidu_index
2019-12-24,秦皇岛,3144,881,2263,0,friend_archive_baidu_index
2019-12-25,秦皇岛,5087,984,4103,0,friend_archive_baidu_index
2019-12-26,秦皇岛,3992,945,3047,0,friend_archive_baidu_index
2019-12-27,秦皇岛,3262,873,2389,0,friend_archive_baidu_index
2019-12-28,秦皇岛,2675,316,2359,1,friend_archive_baidu_index
2019-12-29,秦皇岛,2611,318,2293,1,friend_archive_baidu_index
2019-12-30,秦皇岛,3177,898,2279,0,friend_archive_baidu_index
2019-12-31,秦皇岛,2833,830,2003,0,friend_archive_baidu_index
2020-01-01,秦皇岛,2304,239,2065,0,friend_archive_baidu_index
2020-01-02,秦皇岛,2903,842,2061,0,friend_archive_baidu_index
2020-01-03,秦皇岛,3028,894,2134,0,friend_archive_baidu_index
2020-01-04,秦皇岛,2677,524,2153,1,friend_archive_baidu_index
2020-01-05,秦皇岛,2667,414,2253,1,friend_archive_baidu_index
2020-01-06,秦皇岛,3078,887,2191,0,friend_archive_baidu_index
2020-01-07,秦皇岛,3025,879,2146,0,friend_archive_baidu_index
2020-01-08,秦皇岛,2966,865,2101,0,friend_archive_baidu_index
2020-01-09,秦皇岛,2955,846,2109,0,friend_archive_baidu_index
2020-01-10,秦皇岛,2972,845,2127,0,friend_archive_baidu_index
2020-01-11,秦皇岛,2626,467,2159,1,friend_archive_baidu_index
2020-01-12,秦皇岛,2318,349,1969,1,friend_archive_baidu_index
2020-01-13,秦皇岛,2830,873,1957,0,friend_archive_baidu_index
2020-01-14,秦皇岛,2768,861,1907,0,friend_archive_baidu_index
2020-01-15,秦皇岛,2806,858,1948,0,friend_archive_baidu_index
2020-01-16,秦皇岛,2678,845,1833,0,friend_archive_baidu_index
2020-01-17,秦皇岛,2723,842,1881,0,friend_archive_baidu_index
2020-01-18,秦皇岛,2286,363,1923,1,friend_archive_baidu_index
2020-01-19,秦皇岛,2574,651,1923,1,friend_archive_baidu_index
2020-01-20,秦皇岛,2194,282,1912,0,friend_archive_baidu_index
2020-01-21,秦皇岛,2148,256,1892,0,friend_archive_baidu_index
2020-01-22,秦皇岛,2529,219,2310,0,friend_archive_baidu_index
2020-01-23,秦皇岛,2298,139,2159,0,friend_archive_baidu_index
2020-01-24,秦皇岛,1744,102,1642,0,friend_archive_baidu_index
2020-01-25,秦皇岛,2343,144,2199,1,friend_archive_baidu_index
2020-01-26,秦皇岛,3183,162,3021,1,friend_archive_baidu_index
2020-01-27,秦皇岛,2435,166,2269,0,friend_archive_baidu_index
2020-01-28,秦皇岛,2606,166,2440,0,friend_archive_baidu_index
2020-01-29,秦皇岛,3397,338,3059,0,friend_archive_baidu_index
