date,region_code,visitor_estimate_q50,demand_scenario,data_basis,parking_capacity_basis,permanent_capacity_available,temporary_capacity_available,peak_spaces_required,permanent_spaces_open,temporary_spaces_open,unserved_spaces,capacity_status,parking_transfer_vehicle_demand,parking_transfer_visitor_demand,parking_management_action,recommended_shuttle_vehicles,entry_early_shift,entry_middle_shift,entry_late_shift,entry_staff_shifts,parking_early_shift,parking_middle_shift,parking_late_shift,parking_staff_shifts,driver_early_shift,driver_middle_shift,driver_late_shift,driver_staff_shifts,recommended_total_staff_shifts,output_status,forecast_quantile,parameter_basis,parameter_note,season,selected_temporary_spaces,selected_shuttle_vehicles,selected_staff_shifts,parking_unserved_spaces,shuttle_shortfall,staff_shortfall,standardized_experience_loss,relative_operating_cost,objective,risk_penalty,optimization_status
2026-11-01,HGA,24796.643513674582,central,derived_planning_value,legacy_reference_scenario,1500,0,1661,1500,0,161,parking_overflow_unserved,161,451,outer_park_and_ride_or_timed_reservation,4,17,1,17,35,7,0,7,14,2,0,2,4,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,53.0,161.0,0.0,0.0,0.08723660445514751,2.2,2.54894641782059,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-02,HGA,18969.123968052707,central,derived_planning_value,legacy_reference_scenario,1500,0,1271,1271,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-03,HGA,18031.530364248734,central,derived_planning_value,legacy_reference_scenario,1500,0,1208,1208,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-04,HGA,18013.650126896795,central,derived_planning_value,legacy_reference_scenario,1500,0,1207,1207,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-05,HGA,18952.219047318904,central,derived_planning_value,legacy_reference_scenario,1500,0,1270,1270,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-06,HGA,18794.68474275833,central,derived_planning_value,legacy_reference_scenario,1500,0,1259,1259,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-07,HGA,24657.46700740029,central,derived_planning_value,legacy_reference_scenario,1500,0,1652,1500,0,152,parking_overflow_unserved,152,426,outer_park_and_ride_or_timed_reservation,4,17,1,17,35,7,0,7,14,2,0,2,4,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,53.0,152.0,0.0,0.0,0.08280871670702179,2.2,2.5312348668280875,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-08,HGA,24726.693015799545,central,derived_planning_value,legacy_reference_scenario,1500,0,1656,1500,0,156,parking_overflow_unserved,156,437,outer_park_and_ride_or_timed_reservation,4,17,1,17,35,7,0,7,14,2,0,2,4,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,53.0,156.0,0.0,0.0,0.08478260869565218,2.2,2.539130434782609,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-09,HGA,18833.411567773564,central,derived_planning_value,legacy_reference_scenario,1500,0,1262,1262,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-10,HGA,17829.28823627664,central,derived_planning_value,legacy_reference_scenario,1500,0,1194,1194,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,12,1,12,25,5,0,5,10,1,1,1,3,38,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,38.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-11,HGA,17882.345638797,central,derived_planning_value,legacy_reference_scenario,1500,0,1198,1198,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,12,1,12,25,5,0,5,10,1,1,1,3,38,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,38.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-12,HGA,17435.711848345887,central,derived_planning_value,legacy_reference_scenario,1500,0,1168,1168,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,12,1,12,25,5,0,5,10,1,1,1,3,38,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,38.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-13,HGA,18345.54934870122,central,derived_planning_value,legacy_reference_scenario,1500,0,1229,1229,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-14,HGA,24724.93358602416,central,derived_planning_value,legacy_reference_scenario,1500,0,1656,1500,0,156,parking_overflow_unserved,156,437,outer_park_and_ride_or_timed_reservation,4,17,1,17,35,7,0,7,14,2,0,2,4,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,53.0,156.0,0.0,0.0,0.08478260869565218,2.2,2.539130434782609,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-15,HGA,25086.807166057235,central,derived_planning_value,legacy_reference_scenario,1500,0,1680,1500,0,180,parking_overflow_unserved,180,504,outer_park_and_ride_or_timed_reservation,4,17,1,17,35,7,0,7,14,2,0,2,4,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,53.0,180.0,0.0,0.0,0.09642857142857142,2.2,2.585714285714286,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-16,HGA,18647.24022487375,central,derived_planning_value,legacy_reference_scenario,1500,0,1249,1249,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-17,HGA,17997.879141902777,central,derived_planning_value,legacy_reference_scenario,1500,0,1206,1206,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-18,HGA,17584.308227687357,central,derived_planning_value,legacy_reference_scenario,1500,0,1178,1178,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,12,1,12,25,5,0,5,10,1,1,1,3,38,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,38.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-19,HGA,17997.77376787741,central,derived_planning_value,legacy_reference_scenario,1500,0,1206,1206,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-20,HGA,18610.548585045693,central,derived_planning_value,legacy_reference_scenario,1500,0,1247,1247,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-21,HGA,24883.16229302599,central,derived_planning_value,legacy_reference_scenario,1500,0,1667,1500,0,167,parking_overflow_unserved,167,468,outer_park_and_ride_or_timed_reservation,4,17,1,17,35,7,0,7,14,2,0,2,4,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,53.0,167.0,0.0,0.0,0.09016196760647871,2.2,2.560647870425915,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-22,HGA,25409.94019114554,central,derived_planning_value,legacy_reference_scenario,1500,0,1702,1500,0,202,parking_overflow_unserved,202,566,outer_park_and_ride_or_timed_reservation,4,18,0,18,36,7,1,7,15,2,0,2,4,55,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,55.0,202.0,0.0,0.0,0.10681551116333725,2.2,2.627262044653349,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-23,HGA,19093.48702322481,central,derived_planning_value,legacy_reference_scenario,1500,0,1279,1279,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-24,HGA,17928.593621703374,central,derived_planning_value,legacy_reference_scenario,1500,0,1201,1201,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-25,HGA,18406.705068243933,central,derived_planning_value,legacy_reference_scenario,1500,0,1233,1233,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-26,HGA,18495.18356285977,central,derived_planning_value,legacy_reference_scenario,1500,0,1239,1239,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-27,HGA,18817.06480769877,central,derived_planning_value,legacy_reference_scenario,1500,0,1261,1261,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-28,HGA,24686.497021562656,central,derived_planning_value,legacy_reference_scenario,1500,0,1654,1500,0,154,parking_overflow_unserved,154,432,outer_park_and_ride_or_timed_reservation,4,17,1,17,35,7,0,7,14,2,0,2,4,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,53.0,154.0,0.0,0.0,0.0837968561064087,2.2,2.535187424425635,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-29,HGA,24732.602342717782,central,derived_planning_value,legacy_reference_scenario,1500,0,1657,1500,0,157,parking_overflow_unserved,157,440,outer_park_and_ride_or_timed_reservation,4,17,1,17,35,7,0,7,14,2,0,2,4,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,53.0,157.0,0.0,0.0,0.08527459263729632,2.2,2.5410983705491854,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-11-30,HGA,18874.57985986607,central,derived_planning_value,legacy_reference_scenario,1500,0,1264,1264,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-01,HGA,17983.229445152614,central,derived_planning_value,legacy_reference_scenario,1500,0,1205,1205,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-02,HGA,18002.13371627987,central,derived_planning_value,legacy_reference_scenario,1500,0,1206,1206,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-03,HGA,18111.89622513402,central,derived_planning_value,legacy_reference_scenario,1500,0,1213,1213,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-04,HGA,18250.26352958736,central,derived_planning_value,legacy_reference_scenario,1500,0,1223,1223,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-05,HGA,24470.464986842053,central,derived_planning_value,legacy_reference_scenario,1500,0,1639,1500,0,139,parking_overflow_unserved,139,390,outer_park_and_ride_or_timed_reservation,4,17,1,17,35,7,0,7,14,2,0,2,4,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,53.0,139.0,0.0,0.0,0.07632702867602197,2.2,2.505308114704088,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-06,HGA,25102.5118767294,central,derived_planning_value,legacy_reference_scenario,1500,0,1681,1500,0,181,parking_overflow_unserved,181,507,outer_park_and_ride_or_timed_reservation,4,18,0,18,36,7,1,7,15,2,0,2,4,55,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,55.0,181.0,0.0,0.0,0.09690660321237358,2.2,2.5876264128494944,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-07,HGA,18609.918752982976,central,derived_planning_value,legacy_reference_scenario,1500,0,1247,1247,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-08,HGA,17538.90024270702,central,derived_planning_value,legacy_reference_scenario,1500,0,1175,1175,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,12,1,12,25,5,0,5,10,1,1,1,3,38,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,38.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-09,HGA,17855.45722722734,central,derived_planning_value,legacy_reference_scenario,1500,0,1196,1196,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,12,1,12,25,5,0,5,10,1,1,1,3,38,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,38.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-10,HGA,18061.05845404373,central,derived_planning_value,legacy_reference_scenario,1500,0,1210,1210,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-11,HGA,17893.26152082764,central,derived_planning_value,legacy_reference_scenario,1500,0,1199,1199,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,12,1,12,25,5,0,5,10,1,1,1,3,38,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,38.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-12,HGA,23856.969557110908,central,derived_planning_value,legacy_reference_scenario,1500,0,1598,1500,0,98,parking_overflow_unserved,98,275,outer_park_and_ride_or_timed_reservation,4,17,0,17,34,7,0,7,14,2,0,2,4,52,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,52.0,98.0,0.0,0.0,0.05519399249061326,2.2,2.4207759699624534,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-13,HGA,24235.626917356,central,derived_planning_value,legacy_reference_scenario,1500,0,1623,1500,0,123,parking_overflow_unserved,123,345,outer_park_and_ride_or_timed_reservation,4,17,0,17,34,7,0,7,14,2,0,2,4,52,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,52.0,123.0,0.0,0.0,0.06820702402957486,2.2,2.4728280961183,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-14,HGA,18837.602324137177,central,derived_planning_value,legacy_reference_scenario,1500,0,1262,1262,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-15,HGA,17734.69543425338,central,derived_planning_value,legacy_reference_scenario,1500,0,1188,1188,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,12,1,12,25,5,0,5,10,1,1,1,3,38,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,38.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-16,HGA,17972.974228724586,central,derived_planning_value,legacy_reference_scenario,1500,0,1204,1204,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-17,HGA,17829.32323574297,central,derived_planning_value,legacy_reference_scenario,1500,0,1194,1194,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,12,1,12,25,5,0,5,10,1,1,1,3,38,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,38.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-18,HGA,17625.46535961872,central,derived_planning_value,legacy_reference_scenario,1500,0,1181,1181,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,3,12,1,12,25,5,0,5,10,1,1,1,3,38,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,3.0,38.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-19,HGA,23810.50743188265,central,derived_planning_value,legacy_reference_scenario,1500,0,1595,1500,0,95,parking_overflow_unserved,95,266,outer_park_and_ride_or_timed_reservation,4,17,0,17,34,7,0,7,14,2,0,2,4,52,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,52.0,95.0,0.0,0.0,0.05360501567398119,2.2,2.414420062695925,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
2026-12-20,HGA,24341.19945736736,central,derived_planning_value,legacy_reference_scenario,1500,0,1630,1500,0,130,parking_overflow_unserved,130,364,outer_park_and_ride_or_timed_reservation,4,17,0,17,34,7,0,7,14,2,0,2,4,52,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",low_season,0.0,4.0,52.0,130.0,0.0,0.0,0.07177914110429448,2.2,2.487116564417178,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score
