date,attraction_name,region_code,visitor_index,daily_rank,is_observed,observation_type,threshold_group
2023-07-20,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-07
2023-07-20,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-20,平水桥公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-20,戴河生态园,BDH,,,False,left_censored,BDH_2023-07
2023-07-20,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-07
2023-07-20,老虎石海上公园,BDH,2.54,97.0,True,density,BDH_2023-07
2023-07-20,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-20,新澳海底世界,HGA,,,False,left_censored,HGA_2023-07
2023-07-20,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-07
2023-07-20,秦皇植物园,HGA,,,False,left_censored,HGA_2023-07
2023-07-20,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-20,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-07
2023-07-20,山海关风景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-20,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-20,老龙头景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-20,角山景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-20,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-07
2023-07-22,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-22,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-07
2023-07-22,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-22,平水桥公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-22,戴河生态园,BDH,,,False,left_censored,BDH_2023-07
2023-07-22,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-07
2023-07-22,老虎石海上公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-22,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-22,新澳海底世界,HGA,3.93,61.0,True,density,HGA_2023-07
2023-07-22,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-07
2023-07-22,秦皇植物园,HGA,,,False,left_censored,HGA_2023-07
2023-07-22,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-22,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-07
2023-07-22,山海关风景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-22,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-22,老龙头景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-22,角山景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-22,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-07
2023-07-23,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-23,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-07
2023-07-23,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-23,平水桥公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-23,戴河生态园,BDH,,,False,left_censored,BDH_2023-07
2023-07-23,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-07
2023-07-23,老虎石海上公园,BDH,2.87,89.0,True,density,BDH_2023-07
2023-07-23,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-23,新澳海底世界,HGA,,,False,left_censored,HGA_2023-07
2023-07-23,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-07
2023-07-23,秦皇植物园,HGA,,,False,left_censored,HGA_2023-07
2023-07-23,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-23,山海关欢乐海洋公园,SHG,9.29,55.0,True,density,SHG_2023-07
2023-07-23,山海关风景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-23,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-23,老龙头景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-23,角山景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-23,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-07
2023-07-25,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-25,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-07
2023-07-25,奥林匹克公园,BDH,1.19,88.0,True,density,BDH_2023-07
2023-07-25,平水桥公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-25,戴河生态园,BDH,,,False,left_censored,BDH_2023-07
2023-07-25,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-07
2023-07-25,老虎石海上公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-25,鸽子窝公园,BDH,7.37,80.0,True,density,BDH_2023-07
2023-07-25,新澳海底世界,HGA,3.0,52.0,True,density,HGA_2023-07
2023-07-25,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-07
2023-07-25,秦皇植物园,HGA,,,False,left_censored,HGA_2023-07
2023-07-25,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-25,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-07
2023-07-25,山海关风景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-25,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-25,老龙头景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-25,角山景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-25,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-07
2023-07-26,北戴河碧螺塔海上酒吧公园,BDH,4.94,64.0,True,density,BDH_2023-07
2023-07-26,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-07
2023-07-26,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-26,平水桥公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-26,戴河生态园,BDH,,,False,left_censored,BDH_2023-07
2023-07-26,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-07
2023-07-26,老虎石海上公园,BDH,2.67,76.0,True,density,BDH_2023-07
2023-07-26,鸽子窝公园,BDH,7.56,86.0,True,density,BDH_2023-07
2023-07-26,新澳海底世界,HGA,,,False,left_censored,HGA_2023-07
2023-07-26,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-07
2023-07-26,秦皇植物园,HGA,,,False,left_censored,HGA_2023-07
2023-07-26,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-26,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-07
2023-07-26,山海关风景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-26,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-26,老龙头景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-26,角山景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-26,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-07
2023-07-27,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-27,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-07
2023-07-27,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-27,平水桥公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-27,戴河生态园,BDH,,,False,left_censored,BDH_2023-07
2023-07-27,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-07
2023-07-27,老虎石海上公园,BDH,2.58,94.0,True,density,BDH_2023-07
2023-07-27,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-27,新澳海底世界,HGA,,,False,left_censored,HGA_2023-07
2023-07-27,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-07
2023-07-27,秦皇植物园,HGA,,,False,left_censored,HGA_2023-07
2023-07-27,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-27,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-07
2023-07-27,山海关风景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-27,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-27,老龙头景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-27,角山景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-27,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-07
2023-07-29,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-29,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-07
2023-07-29,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-29,平水桥公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-29,戴河生态园,BDH,,,False,left_censored,BDH_2023-07
2023-07-29,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-07
2023-07-29,老虎石海上公园,BDH,1.81,85.0,True,density,BDH_2023-07
2023-07-29,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-29,新澳海底世界,HGA,3.36,29.0,True,density,HGA_2023-07
2023-07-29,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-07
2023-07-29,秦皇植物园,HGA,,,False,left_censored,HGA_2023-07
2023-07-29,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-29,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-07
2023-07-29,山海关风景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-29,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-29,老龙头景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-29,角山景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-29,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-07
2023-07-30,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-30,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-07
2023-07-30,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-30,平水桥公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-30,戴河生态园,BDH,,,False,left_censored,BDH_2023-07
2023-07-30,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-07
2023-07-30,老虎石海上公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-30,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-07
2023-07-30,新澳海底世界,HGA,3.51,67.0,True,density,HGA_2023-07
2023-07-30,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-07
2023-07-30,秦皇植物园,HGA,,,False,left_censored,HGA_2023-07
2023-07-30,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-30,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-07
2023-07-30,山海关风景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-30,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-30,老龙头景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-30,角山景区,SHG,,,False,left_censored,SHG_2023-07
2023-07-30,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-07
2023-08-01,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-01,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-08
2023-08-01,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-01,平水桥公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-01,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-01,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-01,老虎石海上公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-01,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-01,新澳海底世界,HGA,2.26,71.0,True,density,HGA_2023-08
2023-08-01,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-08
2023-08-01,秦皇植物园,HGA,,,False,left_censored,HGA_2023-08
2023-08-01,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-01,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-08
2023-08-01,山海关风景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-01,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-01,老龙头景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-01,角山景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-01,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-08
2023-08-02,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-02,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-08
2023-08-02,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-02,平水桥公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-02,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-02,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-02,老虎石海上公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-02,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-02,新澳海底世界,HGA,,,False,left_censored,HGA_2023-08
2023-08-02,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-08
2023-08-02,秦皇植物园,HGA,,,False,left_censored,HGA_2023-08
2023-08-02,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-02,山海关欢乐海洋公园,SHG,10.66,77.0,True,density,SHG_2023-08
2023-08-02,山海关风景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-02,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-02,老龙头景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-02,角山景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-02,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-08
2023-08-03,北戴河碧螺塔海上酒吧公园,BDH,4.77,97.0,True,density,BDH_2023-08
2023-08-03,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-08
2023-08-03,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-03,平水桥公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-03,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-03,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-03,老虎石海上公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-03,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-03,新澳海底世界,HGA,,,False,left_censored,HGA_2023-08
2023-08-03,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-08
2023-08-03,秦皇植物园,HGA,,,False,left_censored,HGA_2023-08
2023-08-03,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-03,山海关欢乐海洋公园,SHG,10.51,100.0,True,density,SHG_2023-08
2023-08-03,山海关风景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-03,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-03,老龙头景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-03,角山景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-03,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-08
2023-08-05,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-05,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-08
2023-08-05,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-05,平水桥公园,BDH,2.58,97.0,True,density,BDH_2023-08
2023-08-05,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-05,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-05,老虎石海上公园,BDH,3.06,76.0,True,density,BDH_2023-08
2023-08-05,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-05,新澳海底世界,HGA,3.58,73.0,True,density,HGA_2023-08
2023-08-05,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-08
2023-08-05,秦皇植物园,HGA,,,False,left_censored,HGA_2023-08
2023-08-05,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-05,山海关欢乐海洋公园,SHG,11.03,32.0,True,density,SHG_2023-08
2023-08-05,山海关风景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-05,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-05,老龙头景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-05,角山景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-05,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-08
2023-08-06,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-06,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-08
2023-08-06,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-06,平水桥公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-06,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-06,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-06,老虎石海上公园,BDH,2.89,85.0,True,density,BDH_2023-08
2023-08-06,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-06,新澳海底世界,HGA,3.8,83.0,True,density,HGA_2023-08
2023-08-06,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-08
2023-08-06,秦皇植物园,HGA,,,False,left_censored,HGA_2023-08
2023-08-06,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-06,山海关欢乐海洋公园,SHG,10.93,76.0,True,density,SHG_2023-08
2023-08-06,山海关风景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-06,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-06,老龙头景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-06,角山景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-06,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-08
2023-08-07,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-07,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-08
2023-08-07,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-07,平水桥公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-07,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-07,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-07,老虎石海上公园,BDH,2.7,100.0,True,density,BDH_2023-08
2023-08-07,鸽子窝公园,BDH,8.01,92.0,True,density,BDH_2023-08
2023-08-07,新澳海底世界,HGA,,,False,left_censored,HGA_2023-08
2023-08-07,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-08
2023-08-07,秦皇植物园,HGA,,,False,left_censored,HGA_2023-08
2023-08-07,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-07,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-08
2023-08-07,山海关风景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-07,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-07,老龙头景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-07,角山景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-07,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-08
2023-08-08,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-08,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-08
2023-08-08,奥林匹克公园,BDH,1.25,91.0,True,density,BDH_2023-08
2023-08-08,平水桥公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-08,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-08,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-08,老虎石海上公园,BDH,2.9,92.0,True,density,BDH_2023-08
2023-08-08,鸽子窝公园,BDH,8.24,87.0,True,density,BDH_2023-08
2023-08-08,新澳海底世界,HGA,3.18,93.0,True,density,HGA_2023-08
2023-08-08,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-08
2023-08-08,秦皇植物园,HGA,,,False,left_censored,HGA_2023-08
2023-08-08,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-08,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-08
2023-08-08,山海关风景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-08,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-08,老龙头景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-08,角山景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-08,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-08
2023-08-09,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-09,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-08
2023-08-09,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-09,平水桥公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-09,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-09,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-09,老虎石海上公园,BDH,2.83,87.0,True,density,BDH_2023-08
2023-08-09,鸽子窝公园,BDH,8.09,100.0,True,density,BDH_2023-08
2023-08-09,新澳海底世界,HGA,3.41,99.0,True,density,HGA_2023-08
2023-08-09,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-08
2023-08-09,秦皇植物园,HGA,,,False,left_censored,HGA_2023-08
2023-08-09,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-09,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-08
2023-08-09,山海关风景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-09,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-09,老龙头景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-09,角山景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-09,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-08
2023-08-10,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-10,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-08
2023-08-10,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-10,平水桥公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-10,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-10,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-10,老虎石海上公园,BDH,2.89,87.0,True,density,BDH_2023-08
2023-08-10,鸽子窝公园,BDH,8.37,94.0,True,density,BDH_2023-08
2023-08-10,新澳海底世界,HGA,3.31,85.0,True,density,HGA_2023-08
2023-08-10,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-08
2023-08-10,秦皇植物园,HGA,,,False,left_censored,HGA_2023-08
2023-08-10,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-10,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-08
2023-08-10,山海关风景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-10,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-10,老龙头景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-10,角山景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-10,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-08
2023-08-11,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-11,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-08
2023-08-11,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-11,平水桥公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-11,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-11,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-11,老虎石海上公园,BDH,2.7,98.0,True,density,BDH_2023-08
2023-08-11,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-11,新澳海底世界,HGA,3.17,96.0,True,density,HGA_2023-08
2023-08-11,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-08
2023-08-11,秦皇植物园,HGA,,,False,left_censored,HGA_2023-08
2023-08-11,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-11,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-08
2023-08-11,山海关风景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-11,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-11,老龙头景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-11,角山景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-11,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-08
2023-08-12,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-12,北戴河集发农业专业合作社,BDH,,,False,left_censored,BDH_2023-08
2023-08-12,奥林匹克公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-12,平水桥公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-12,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-12,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-12,老虎石海上公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-12,鸽子窝公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-12,新澳海底世界,HGA,5.17,6.0,True,density,HGA_2023-08
2023-08-12,河北秦皇岛国家地质公园,HGA,,,False,left_censored,HGA_2023-08
2023-08-12,秦皇植物园,HGA,,,False,left_censored,HGA_2023-08
2023-08-12,孟姜女庙景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-12,山海关欢乐海洋公园,SHG,,,False,left_censored,SHG_2023-08
2023-08-12,山海关风景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-12,山海关风景区-天下第一关景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-12,老龙头景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-12,角山景区,SHG,,,False,left_censored,SHG_2023-08
2023-08-12,黄金海岸风景区,其他_昌黎,,,False,left_censored,其他_昌黎_2023-08
2023-08-13,北戴河碧螺塔海上酒吧公园,BDH,,,False,left_censored,BDH_2023-08
2023-08-13,北戴河集发农业专业合作社,BDH,1.93,83.0,True,density,BDH_2023-08
2023-08-13,奥林匹克公园,BDH,1.19,95.0,True,density,BDH_2023-08
2023-08-13,平水桥公园,BDH,3.01,71.0,True,density,BDH_2023-08
2023-08-13,戴河生态园,BDH,,,False,left_censored,BDH_2023-08
2023-08-13,秦皇岛野生动物园,BDH,,,False,left_censored,BDH_2023-08
2023-08-13,老虎石海上公园,BDH,3.26,53.0,True,density,BDH_2023-08
