date,region_code,density_count,left_censored_count,censor_rate,censor_threshold_index,log_index_mean,log_index_std,density_log_likelihood,censor_log_likelihood,total_log_likelihood,uncertainty_flag
2023-05-29,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-05-31,BDH,0,8,1.0,,,,,,,no_density_observation
2023-05-31,HGA,0,3,1.0,,,,,,,no_density_observation
2023-05-31,SHG,1,5,0.8333333333333334,0.19,0.17395330712343804,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-05-31,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-02,BDH,2,6,0.75,0.67,0.5693810286475796,0.25,0.8835318198984006,-5.342109162930349,-4.458577343031949,small_observed_sample
2023-06-02,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-02,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-02,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-03,BDH,5,3,0.375,0.64,1.0722718921143672,0.49557658838490765,-3.0845258196446808,-6.313268260366389,-9.397794080011069,estimated_log_std
2023-06-03,HGA,1,2,0.6666666666666666,2.03,1.1085626195212777,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-03,SHG,1,5,0.8333333333333334,0.49,0.3987761199573678,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-03,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-04,BDH,5,3,0.375,0.6,0.9397561113688975,0.4857491616266698,-2.98437808271382,-5.3736885683608175,-8.358066651074637,estimated_log_std
2023-06-04,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-04,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-04,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-05,BDH,0,8,1.0,,,,,,,no_density_observation
2023-06-05,HGA,1,2,0.6666666666666666,0.57,0.4510756193602166,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-05,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-05,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-06,BDH,2,6,0.75,0.71,0.5891736283434816,0.25,0.8903083027917036,-5.25445691976911,-4.364148616977406,small_observed_sample
2023-06-06,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-06,SHG,2,4,0.6666666666666666,0.2,0.24121307462214636,0.25,0.8792202818767043,-3.5969016858228224,-2.717681403946118,small_observed_sample
2023-06-06,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-07,BDH,2,6,0.75,0.78,0.5931894679624441,0.25,0.9303153804305049,-4.484761957987226,-3.554446577556721,small_observed_sample
2023-06-07,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-07,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-07,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-08,BDH,2,6,0.75,0.78,0.617066683610394,0.25,0.9085281191439468,-4.984443864555486,-4.075915745411539,small_observed_sample
2023-06-08,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-08,SHG,1,5,0.8333333333333334,0.19,0.17395330712343804,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-08,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-09,BDH,2,6,0.75,0.77,0.6370385289994256,0.25,0.8648910293099253,-5.561091673357911,-4.696200644047986,small_observed_sample
2023-06-09,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-09,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-09,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-10,BDH,5,3,0.375,0.68,1.0641225223496513,0.4922611523165501,-3.0509631364155028,-6.030344267261548,-9.081307403677052,estimated_log_std
2023-06-10,HGA,1,2,0.6666666666666666,1.84,1.0438040521731147,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-10,SHG,1,5,0.8333333333333334,0.19,0.17395330712343804,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-10,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-11,BDH,5,3,0.375,0.63,0.9725142891065254,0.492036211970254,-3.0486778478596914,-5.448051122953389,-8.49672897081308,estimated_log_std
2023-06-11,HGA,1,2,0.6666666666666666,1.88,1.0577902941478545,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-11,SHG,1,5,0.8333333333333334,0.22,0.1988508587451652,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-11,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-12,BDH,2,6,0.75,0.67,0.5447184953663289,0.25,0.9184351331976227,-4.801176228243673,-3.88274109504605,small_observed_sample
2023-06-12,HGA,1,2,0.6666666666666666,0.56,0.44468582126144574,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-12,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-12,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-13,BDH,2,6,0.75,0.83,0.6586328873547272,0.25,0.8875064101863532,-5.29133770381488,-4.403831293628526,small_observed_sample
2023-06-13,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-13,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-13,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-14,BDH,2,6,0.75,0.83,0.6635109748274096,0.25,0.8786468723256132,-5.402301715990966,-4.523654843665352,small_observed_sample
2023-06-14,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-14,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-14,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-15,BDH,2,6,0.75,0.76,0.65123893751339,0.25,0.8165816126074008,-6.038346957460092,-5.221765344852692,small_observed_sample
2023-06-15,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-15,SHG,1,5,0.8333333333333334,0.18,0.16551443847757338,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-15,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-16,BDH,2,6,0.75,0.89,0.7010223356055612,0.25,0.8682600828316335,-5.523486005134643,-4.65522592230301,small_observed_sample
2023-06-16,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-16,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-16,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-17,BDH,5,3,0.375,0.82,1.210872147881057,0.5417727320962169,-3.5301492712504454,-6.13678394658406,-9.666933217834506,estimated_log_std
2023-06-17,HGA,1,2,0.6666666666666666,2.38,1.2178757094949273,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-17,SHG,1,5,0.8333333333333334,0.21,0.19062035960864973,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-17,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-18,BDH,5,3,0.375,0.83,1.1187697349153236,0.5316227823227436,-3.435587181404597,-5.37655102553928,-8.812138206943878,estimated_log_std
2023-06-18,HGA,1,2,0.6666666666666666,2.26,1.1817271953786161,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-18,SHG,1,5,0.8333333333333334,0.2,0.18232155679395465,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-18,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-19,BDH,2,6,0.75,0.77,0.6011256617137979,0.25,0.9201710437134079,-4.764304673382725,-3.844133629669317,small_observed_sample
2023-06-19,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-19,SHG,1,5,0.8333333333333334,0.18,0.16551443847757338,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-19,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-20,BDH,0,8,1.0,,,,,,,no_density_observation
2023-06-20,HGA,1,2,0.6666666666666666,0.54,0.43178241642553783,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-20,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-20,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-21,BDH,0,8,1.0,,,,,,,no_density_observation
2023-06-21,HGA,1,2,0.6666666666666666,0.69,0.5247285289349821,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-21,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-21,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-22,BDH,4,4,0.5,0.97,1.3424934591561422,0.6082678220178976,-3.1871941437538336,-7.941388270954336,-11.12858241470817,estimated_log_std
2023-06-22,HGA,1,2,0.6666666666666666,2.68,1.3029127521808397,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-22,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-22,其他_昌黎,1,0,0.0,5.51,1.873339456220478,0.25,0.46735582791521796,-0.0,0.46735582791521796,small_observed_sample
2023-06-23,BDH,7,1,0.125,1.27,1.5479553931062713,0.5972408873891764,-5.824526478876287,-2.194825812729497,-8.019352291605784,estimated_log_std
2023-06-23,HGA,1,2,0.6666666666666666,3.34,1.4678743481123135,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-23,SHG,1,5,0.8333333333333334,10.18,2.414126467726953,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-23,其他_昌黎,1,0,0.0,6.13,1.9643112344262046,0.25,0.46735582791521796,-0.0,0.46735582791521796,small_observed_sample
2023-06-24,BDH,6,2,0.25,0.89,1.1239187278932923,0.4898897320430048,-3.7321815001344003,-3.666201009208751,-7.3983825093431514,estimated_log_std
2023-06-24,HGA,2,1,0.3333333333333333,0.69,0.8486053330847736,0.4580309689666898,-0.7762401077638772,-1.4281583103970295,-2.2043984181609066,small_observed_sample
2023-06-24,SHG,1,5,0.8333333333333334,0.22,0.1988508587451652,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-24,其他_昌黎,1,0,0.0,3.28,1.4539530095937052,0.25,0.46735582791521796,-0.0,0.46735582791521796,small_observed_sample
2023-06-25,BDH,4,4,0.5,0.6,0.905749861729874,0.5049970616853464,-2.4429434601444386,-6.55742843826435,-9.000371898408789,estimated_log_std
2023-06-25,HGA,1,2,0.6666666666666666,0.67,0.5128236264286639,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-06-25,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-25,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-26,BDH,2,6,0.75,1.12,0.7899839531250348,0.25,0.9109119731496662,-4.943666221224744,-4.0327542480750775,small_observed_sample
2023-06-26,HGA,2,1,0.3333333333333333,0.64,0.711457772287768,0.3065470961654875,0.026890688485870062,-1.4281583103970297,-1.4012676219111597,small_observed_sample
2023-06-26,SHG,1,5,0.8333333333333334,0.18,0.16551443847757338,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-26,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-27,BDH,2,6,0.75,1.13,0.781298922794141,0.25,0.9245696004305738,-4.660591765549593,-3.736022165119019,small_observed_sample
2023-06-27,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-27,SHG,0,6,1.0,,,,,,,no_density_observation
2023-06-27,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-28,BDH,3,5,0.625,0.99,1.0730537413793182,0.5427095032043441,-1.9232723383308519,-7.154716042248658,-9.07798838057951,estimated_log_std
2023-06-28,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-28,SHG,1,5,0.8333333333333334,0.23,0.20701416938432615,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-28,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-29,BDH,4,4,0.5,1.29,1.2744085212683371,0.42671376640454195,-1.7691868255448209,-7.640995503605342,-9.410182329150162,estimated_log_std
2023-06-29,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-29,SHG,1,5,0.8333333333333334,0.2,0.18232155679395465,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-29,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-06-30,BDH,2,6,0.75,1.36,0.9333097697187488,0.25,0.8455541134283938,-5.764192153215864,-4.918638039787471,small_observed_sample
2023-06-30,HGA,0,3,1.0,,,,,,,no_density_observation
2023-06-30,SHG,1,5,0.8333333333333334,0.21,0.19062035960864973,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-06-30,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-01,BDH,5,3,0.375,0.86,1.296101095509279,0.5384189000934118,-3.4991006806115097,-6.766995146255304,-10.266095826866813,estimated_log_std
2023-07-01,HGA,1,2,0.6666666666666666,2.54,1.264126727145683,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-01,SHG,1,5,0.8333333333333334,0.23,0.20701416938432615,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-07-01,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-02,BDH,7,1,0.125,0.84,1.223582313959587,0.5051742920157588,-4.652607296604437,-2.187724280722531,-6.8403315773269675,estimated_log_std
2023-07-02,HGA,0,3,1.0,,,,,,,no_density_observation
2023-07-02,SHG,1,5,0.8333333333333334,0.24,0.2151113796169455,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-07-02,其他_昌黎,1,0,0.0,3.82,1.572773928062509,0.25,0.46735582791521796,-0.0,0.46735582791521796,small_observed_sample
2023-07-03,BDH,2,6,0.75,0.85,1.2442625476553557,0.8896490958685354,-2.104020729794309,-8.568949862382178,-10.672970592176487,small_observed_sample
2023-07-03,HGA,0,3,1.0,,,,,,,no_density_observation
2023-07-03,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-03,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-04,BDH,1,7,0.875,4.6,1.7227665977411035,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-07-04,HGA,1,2,0.6666666666666666,0.64,0.49469624183610705,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-04,SHG,1,5,0.8333333333333334,0.28,0.2468600779315258,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-07-04,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-05,BDH,3,5,0.625,2.27,1.5715149141977796,0.37538033266378823,-0.8173689599669813,-9.437399841673985,-10.254768801640965,estimated_log_std
2023-07-05,HGA,0,3,1.0,,,,,,,no_density_observation
2023-07-05,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-05,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-06,BDH,2,6,0.75,2.01,1.515279365353018,0.5845500249603569,-1.264051234750971,-8.568949862382176,-9.833001097133147,small_observed_sample
2023-07-06,HGA,0,3,1.0,,,,,,,no_density_observation
2023-07-06,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-06,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-08,BDH,5,3,0.375,0.96,1.3646638759818572,0.5471953469710797,-3.5799455857619886,-6.816346148456281,-10.39629173421827,estimated_log_std
2023-07-08,HGA,1,2,0.6666666666666666,2.44,1.235471471385307,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-08,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-08,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-09,BDH,5,3,0.375,0.98,1.3682923732160237,0.5368502465689773,-3.4845121969548707,-6.880273056830852,-10.364785253785723,estimated_log_std
2023-07-09,HGA,1,2,0.6666666666666666,2.54,1.264126727145683,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-09,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-09,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-10,BDH,4,4,0.5,0.93,1.3607526862579182,0.5711065747515711,-2.935036369047939,-8.862115636420638,-11.797152005468577,estimated_log_std
2023-07-10,HGA,0,3,1.0,,,,,,,no_density_observation
2023-07-10,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-10,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-11,BDH,3,5,0.625,0.99,1.2997736583734072,0.6653422262608074,-2.5344543653799025,-8.602593132788153,-11.137047498168055,estimated_log_std
2023-07-11,HGA,2,1,0.3333333333333333,0.71,0.8742171722448406,0.477613580743153,-0.8599705025770226,-1.4281583103970297,-2.288128812974052,small_observed_sample
2023-07-11,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-11,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-12,BDH,0,8,1.0,,,,,,,no_density_observation
2023-07-12,HGA,2,1,0.3333333333333333,0.51,0.8465217481444486,0.6143514796855128,-1.3635009221430576,-1.4281583103970295,-2.791659232540087,small_observed_sample
2023-07-12,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-12,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-14,BDH,0,8,1.0,,,,,,,no_density_observation
2023-07-14,HGA,1,2,0.6666666666666666,2.29,1.1908875647772805,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-14,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-14,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-15,BDH,2,6,0.75,2.83,1.3744808958043127,0.25,0.918718418837872,-4.795285335627603,-3.8765669167897308,small_observed_sample
2023-07-15,HGA,1,2,0.6666666666666666,3.28,1.4539530095937052,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-15,SHG,1,5,0.8333333333333334,9.38,2.3398808777377424,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-07-15,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-16,BDH,5,3,0.375,1.07,1.4484575694379942,0.5530808997280982,-3.6334376875052308,-7.023605886855252,-10.657043574360483,estimated_log_std
2023-07-16,HGA,1,2,0.6666666666666666,3.26,1.449269160281279,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-16,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-16,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-17,BDH,1,7,0.875,2.69,1.3056264580524357,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-07-17,HGA,0,3,1.0,,,,,,,no_density_observation
2023-07-17,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-17,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-18,BDH,2,6,0.75,2.7,1.5137607980216994,0.290519033103891,0.1342953064036396,-8.56894986238218,-8.43465455597854,small_observed_sample
2023-07-18,HGA,1,2,0.6666666666666666,2.87,1.3532545070416904,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-18,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-18,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-19,BDH,1,7,0.875,2.65,1.2947271675944,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-07-19,HGA,0,3,1.0,,,,,,,no_density_observation
2023-07-19,SHG,2,4,0.6666666666666666,0.24,0.25760798603364177,0.25,0.9058162709194664,-3.3525955709784494,-2.4467793000589833,small_observed_sample
2023-07-19,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-20,BDH,1,7,0.875,2.54,1.264126727145683,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-07-20,HGA,0,3,1.0,,,,,,,no_density_observation
2023-07-20,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-20,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-22,BDH,0,8,1.0,,,,,,,no_density_observation
2023-07-22,HGA,1,2,0.6666666666666666,3.93,1.5953389880545987,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-22,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-22,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-23,BDH,1,7,0.875,2.87,1.3532545070416904,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-07-23,HGA,0,3,1.0,,,,,,,no_density_observation
2023-07-23,SHG,1,5,0.8333333333333334,9.29,2.331172549845958,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-07-23,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-25,BDH,2,6,0.75,1.19,1.4542777141648968,0.9480550719815964,-2.231191695195654,-8.56894986238218,-10.800141557577835,small_observed_sample
2023-07-25,HGA,1,2,0.6666666666666666,3.0,1.3862943611198906,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-25,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-25,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-26,BDH,3,5,0.625,2.67,1.7430003285315607,0.4247791101454668,-1.1882576416020152,-9.532391134718923,-10.720648776320939,estimated_log_std
2023-07-26,HGA,0,3,1.0,,,,,,,no_density_observation
2023-07-26,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-26,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-27,BDH,1,7,0.875,2.58,1.275362800412609,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-07-27,HGA,0,3,1.0,,,,,,,no_density_observation
2023-07-27,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-27,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-29,BDH,1,7,0.875,1.81,1.0331844833456545,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-07-29,HGA,1,2,0.6666666666666666,3.36,1.4724720573609429,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-29,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-29,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-07-30,BDH,0,8,1.0,,,,,,,no_density_observation
2023-07-30,HGA,1,2,0.6666666666666666,3.51,1.506297153514587,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-07-30,SHG,0,6,1.0,,,,,,,no_density_observation
2023-07-30,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-08-01,BDH,0,8,1.0,,,,,,,no_density_observation
2023-08-01,HGA,1,2,0.6666666666666666,2.26,1.1817271953786161,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-08-01,SHG,0,6,1.0,,,,,,,no_density_observation
2023-08-01,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-08-02,BDH,0,8,1.0,,,,,,,no_density_observation
2023-08-02,HGA,0,3,1.0,,,,,,,no_density_observation
2023-08-02,SHG,1,5,0.8333333333333334,10.66,2.4561641809223462,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-08-02,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-08-03,BDH,1,7,0.875,4.77,1.7526720805200082,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-08-03,HGA,0,3,1.0,,,,,,,no_density_observation
2023-08-03,SHG,1,5,0.8333333333333334,10.51,2.4432162227337915,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-08-03,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-08-05,BDH,2,6,0.75,2.58,1.338272887013125,0.25,0.8713887918930847,-5.487859513552481,-4.616470721659396,small_observed_sample
2023-08-05,HGA,1,2,0.6666666666666666,3.58,1.5216989981260935,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-08-05,SHG,1,5,0.8333333333333334,11.03,2.4874035299865875,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-08-05,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-08-06,BDH,1,7,0.875,2.89,1.358409157630355,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-08-06,HGA,1,2,0.6666666666666666,3.8,1.5686159179138452,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-08-06,SHG,1,5,0.8333333333333334,10.93,2.4790562361098245,0.25,0.46735582791521796,-3.4657359027997265,-2.9983800748845084,small_observed_sample
2023-08-06,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-08-07,BDH,2,6,0.75,2.7,1.7533339456352126,0.629326627639333,-1.4116673139379876,-8.568949862382178,-9.980617176320166,small_observed_sample
2023-08-07,HGA,0,3,1.0,,,,,,,no_density_observation
2023-08-07,SHG,0,6,1.0,,,,,,,no_density_observation
2023-08-07,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-08-08,BDH,3,5,0.625,1.25,1.4651495516685074,0.7120441997341781,-2.737969725958224,-8.598981652717079,-11.336951378675302,estimated_log_std
2023-08-08,HGA,1,2,0.6666666666666666,3.18,1.430311246536665,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-08-08,SHG,0,6,1.0,,,,,,,no_density_observation
2023-08-08,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-08-09,BDH,2,6,0.75,2.83,1.775019855690971,0.6111595362913173,-1.3530825723428677,-8.568949862382178,-9.922032434725045,small_observed_sample
2023-08-09,HGA,1,2,0.6666666666666666,3.41,1.4838746894587547,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-08-09,SHG,0,6,1.0,,,,,,,no_density_observation
2023-08-09,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-08-10,BDH,2,6,0.75,2.89,1.7979611269403428,0.6216203563659873,-1.387025602152577,-8.568949862382176,-9.955975464534752,small_observed_sample
2023-08-10,HGA,1,2,0.6666666666666666,3.31,1.4609379041156565,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-08-10,SHG,0,6,1.0,,,,,,,no_density_observation
2023-08-10,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-08-11,BDH,1,7,0.875,2.7,1.308332819650179,0.25,0.46735582791521796,-4.852030263919617,-4.384674436004399,small_observed_sample
2023-08-11,HGA,1,2,0.6666666666666666,3.17,1.4279160358107101,0.25,0.46735582791521796,-1.3862943611198906,-0.9189385332046727,small_observed_sample
2023-08-11,SHG,0,6,1.0,,,,,,,no_density_observation
2023-08-11,其他_昌黎,0,1,1.0,,,,,,,no_density_observation
2023-08-12,BDH,0,8,1.0,,,,,,,no_density_observation
