date,region_code,visitor_estimate_q50,demand_scenario,data_basis,parking_capacity_basis,permanent_capacity_available,temporary_capacity_available,peak_spaces_required,permanent_spaces_open,temporary_spaces_open,unserved_spaces,capacity_status,parking_transfer_vehicle_demand,parking_transfer_visitor_demand,parking_management_action,maximum_headway_minutes,operational_anchor_id,headway_evidence_scope,headway_parameter_role,recommended_shuttle_vehicles,entry_early_shift,entry_middle_shift,entry_late_shift,entry_staff_shifts,parking_early_shift,parking_middle_shift,parking_late_shift,parking_staff_shifts,driver_early_shift,driver_middle_shift,driver_late_shift,driver_staff_shifts,recommended_total_staff_shifts,output_status,forecast_quantile,parameter_basis,parameter_note,average_party_size,transfer_share,season,selected_temporary_spaces,selected_shuttle_vehicles,selected_staff_shifts,parking_unserved_spaces,shuttle_shortfall,staff_shortfall,standardized_experience_loss,relative_operating_cost,objective,risk_penalty,optimization_status,traveler_time_loss_cny_low,traveler_time_loss_hours,traveler_time_loss_cny_central,traveler_time_loss_cny_high,vot_cost_status
2026-11-02,HGA,19001.084965781585,central,derived_planning_value,legacy_reference_scenario,1500,0,1273,1273,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-03,HGA,19083.20995517377,central,derived_planning_value,legacy_reference_scenario,1500,0,1278,1278,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-04,HGA,18639.027617142536,central,derived_planning_value,legacy_reference_scenario,1500,0,1249,1249,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-05,HGA,18476.98406368693,central,derived_planning_value,legacy_reference_scenario,1500,0,1238,1238,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-06,HGA,18418.52152960963,central,derived_planning_value,legacy_reference_scenario,1500,0,1234,1234,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-07,HGA,25115.354687939936,central,derived_planning_value,legacy_reference_scenario,1500,0,1682,1500,0,182,parking_overflow_unserved,182,510,outer_park_and_ride_or_timed_reservation,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,4,18,0,18,36,7,1,7,15,2,0,2,4,55,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,4.0,55.0,182.0,0.0,0.0,0.09738406658739596,2.2,2.589536266349584,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,3102.19,254.79999999999998,6204.38,9306.57,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-08,HGA,24330.81501357185,central,derived_planning_value,legacy_reference_scenario,1500,0,1630,1500,0,130,parking_overflow_unserved,130,364,outer_park_and_ride_or_timed_reservation,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,4,17,0,17,34,7,0,7,14,2,0,2,4,52,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,4.0,52.0,130.0,0.0,0.0,0.07177914110429448,2.2,2.487116564417178,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,2215.85,182.0,4431.7,6647.55,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-09,HGA,18919.57011803623,central,derived_planning_value,legacy_reference_scenario,1500,0,1267,1267,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-10,HGA,18993.063482817262,central,derived_planning_value,legacy_reference_scenario,1500,0,1272,1272,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-11,HGA,18489.584974801037,central,derived_planning_value,legacy_reference_scenario,1500,0,1239,1239,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-12,HGA,18253.91735996469,central,derived_planning_value,legacy_reference_scenario,1500,0,1223,1223,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-13,HGA,18254.568701581647,central,derived_planning_value,legacy_reference_scenario,1500,0,1223,1223,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-14,HGA,23585.924349730696,central,derived_planning_value,legacy_reference_scenario,1500,0,1580,1500,0,80,parking_overflow_unserved,80,224,outer_park_and_ride_or_timed_reservation,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,4,16,1,16,33,7,0,7,14,2,0,2,4,51,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,4.0,51.0,80.0,0.0,0.0,0.04556962025316456,2.2,2.3822784810126585,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,1363.6000000000001,112.0,2727.2000000000003,4090.7999999999997,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-15,HGA,23838.41328676164,central,derived_planning_value,legacy_reference_scenario,1500,0,1597,1500,0,97,parking_overflow_unserved,97,272,outer_park_and_ride_or_timed_reservation,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,4,17,0,17,34,7,0,7,14,2,0,2,4,52,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,4.0,52.0,97.0,0.0,0.0,0.05466499686912962,2.2,2.4186599874765187,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,1653.3649999999998,135.79999999999998,3306.7299999999996,4960.094999999999,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-16,HGA,18843.611884810645,central,derived_planning_value,legacy_reference_scenario,1500,0,1262,1262,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-17,HGA,19171.78020133601,central,derived_planning_value,legacy_reference_scenario,1500,0,1284,1284,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-18,HGA,18227.413143278038,central,derived_planning_value,legacy_reference_scenario,1500,0,1221,1221,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-19,HGA,18358.201702336908,central,derived_planning_value,legacy_reference_scenario,1500,0,1230,1230,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-20,HGA,17953.50799337645,central,derived_planning_value,legacy_reference_scenario,1500,0,1203,1203,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-21,HGA,24097.694047034784,central,derived_planning_value,legacy_reference_scenario,1500,0,1614,1500,0,114,parking_overflow_unserved,114,320,outer_park_and_ride_or_timed_reservation,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,4,17,0,17,34,7,0,7,14,2,0,2,4,52,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,4.0,52.0,114.0,0.0,0.0,0.06356877323420075,2.2,2.454275092936803,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,1943.13,159.6,3886.26,5829.389999999999,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-22,HGA,24039.56672315789,central,derived_planning_value,legacy_reference_scenario,1500,0,1610,1500,0,110,parking_overflow_unserved,110,308,outer_park_and_ride_or_timed_reservation,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,4,17,0,17,34,7,0,7,14,2,0,2,4,52,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,4.0,52.0,110.0,0.0,0.0,0.06149068322981367,2.2,2.445962732919255,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,1874.95,154.0,3749.9,5624.849999999999,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-23,HGA,18927.713481903374,central,derived_planning_value,legacy_reference_scenario,1500,0,1268,1268,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-24,HGA,19404.881517681508,central,derived_planning_value,legacy_reference_scenario,1500,0,1300,1300,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,4,14,0,14,28,5,1,5,11,2,0,2,4,43,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,4.0,43.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-25,HGA,18626.012967764083,central,derived_planning_value,legacy_reference_scenario,1500,0,1248,1248,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-26,HGA,18210.82328677213,central,derived_planning_value,legacy_reference_scenario,1500,0,1220,1220,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-27,HGA,18595.40583157707,central,derived_planning_value,legacy_reference_scenario,1500,0,1246,1246,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-28,HGA,24573.76689504327,central,derived_planning_value,legacy_reference_scenario,1500,0,1646,1500,0,146,parking_overflow_unserved,146,409,outer_park_and_ride_or_timed_reservation,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,4,17,1,17,35,7,0,7,14,2,0,2,4,53,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,4.0,53.0,146.0,0.0,0.0,0.07982989064398542,2.2,2.5193195625759417,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,2488.5699999999997,204.39999999999998,4977.139999999999,7465.709999999999,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-29,HGA,24215.227437890248,central,derived_planning_value,legacy_reference_scenario,1500,0,1622,1500,0,122,parking_overflow_unserved,122,342,outer_park_and_ride_or_timed_reservation,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,4,17,0,17,34,7,0,7,14,2,0,2,4,52,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,4.0,52.0,122.0,0.0,0.0,0.06769420468557336,2.2,2.4707768187422934,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,2079.49,170.79999999999998,4158.98,6238.469999999999,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-11-30,HGA,18784.35119252017,central,derived_planning_value,legacy_reference_scenario,1500,0,1258,1258,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-12-01,HGA,18876.22654890647,central,derived_planning_value,legacy_reference_scenario,1500,0,1265,1265,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,1,13,27,5,1,5,11,1,1,1,3,41,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,41.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-12-02,HGA,18379.94495733932,central,derived_planning_value,legacy_reference_scenario,1500,0,1231,1231,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
2026-12-03,HGA,18246.543956254423,central,derived_planning_value,legacy_reference_scenario,1500,0,1222,1222,0,0,permanent_capacity_sufficient,0,0,on_site_capacity_sufficient,20,no_direct_operational_anchor,No published 2023-2026 fleet/headway log for Haigang-Aranya; 20 minutes remains a transparent planning constraint.,service_level_planning_constraint__not_actual_fleet_or_trip_ledger,3,13,0,13,26,5,1,5,11,1,1,1,3,40,recommended_planning_configuration_not_operating_ledger,visitor_estimate_q50,scenario_parameter,"1,500 corresponds to a historical operator-reported external-lot reference and is used only as a central planning scenario.",2.8,0.06,low_season,0.0,3.0,40.0,0.0,0.0,0.0,0.0,2.2,2.2,4.0,relative_cost_and_standardized_experience_loss__not_currency_or_survey_score,0.0,0.0,0.0,0.0,traveler_time_loss_scenario_estimate_not_operator_cash_ledger
